season,week,home,road,line,actual,hscore,vscore,linesag,linepayne,linemass,linepfz,linelaz,linemoore,linesagr,lineargh,linepaynep,linehow,linesagpred,linepaynewl,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linedunk,linebill,linebihl,lineround,linefei,linemedian,lineharville,linesaggm,lineespn,linefox,lineopen,linepig,linecons,linecong,linepibias,linel2,lineteamrank,lineash,linepimean,lineca,linekeep,linekerns,linel2hf,linelog,linedwig,linepiratings,linetalis,linedonchess,linefeng,linemidweek,lineclean,linecurry,linepugh,linestd,total,phcover,phwin
2023,2,Wisconsin,Buffalo,28.5,21,38,17,24.52,18.85,26.76,26.15,20.01,18.76,24.59,15.0,22.55,12.5,24.59,7.75,25.17,12.05,21.27,13.34,2.0,21.85,28.37,,11.33,,,16.8,22.3,19.47,24.52,22.57,24.0,23.0,23.0,,29.27,32.6,,22.1,,28.6,27.5,25.5,22.5,,,19.0,30.5,18.75,21.0,,28.5,8.5,19.41,27.89,6.76,55,0.3376096126,0.8911463093
2023,2,Wyoming,Texas Tech,-14.0,2,35,33,-12.36,-13.75,-17.05,-13.77,-10.12,-11.17,-12.42,-10.0,-17.0,-6.5,-12.42,-4.0,-13.99,-7.17,-13.27,-13.77,2.0,-20.25,-12.34,,-7.42,,,-9.9,-13.76,-8.85,-12.36,-14.7,-16.0,-14.5,-15.0,,-17.85,-15.6,,-13.5,,-14.7,-14.0,-17.3,-18.0,,,-27.0,-16.0,-19.63,-12.4,,-14.0,4.5,-17.85,-15.85,5.66,68,0.5172738858,0.2155406355
2023,3,Alabama,Texas,7.0,-10,24,34,11.82,11.4,17.76,19.65,12.82,17.82,14.22,6.0,12.15,22.0,10.72,10.9,13.68,6.77,12.07,9.58,6.0,14.05,13.91,17.15,6.48,,,13.1,11.94,11.85,10.22,13.83,14.0,7.0,11.0,,5.46,6.2,,10.5,,6.4,8.0,7.2,15.1,,,16.0,4.7,11.94,5.4,,7.5,8.5,19.03,12.13,4.57,58,0.6205454748,0.7675067133
2023,3,Arizona St.,Oklahoma St.,-3.0,-12,15,27,-7.35,-3.87,-3.88,-15.13,-5.09,-6.99,-7.97,-4.0,-3.88,-10.0,-8.4,-3.87,-3.94,-6.43,-4.97,-7.33,-4.0,-4.95,-6.59,,-6.58,,,-5.9,-5.12,-6.38,-6.97,-8.56,-5.0,-3.5,-6.0,,-15.5,0.3,,-4.8,,-1.9,-3.0,-0.6,-6.3,,,-10.0,-0.5,4.97,-1.4,,-3.0,7.0,1.12,-5.15,4.26,42,0.452298036,0.3811806342
2023,3,Arkansas,Kent,38.0,22,28,6,30.45,20.76,26.2,19.45,24.57,25.68,33.96,20.0,35.23,16.5,30.88,11.12,29.88,15.31,26.94,20.03,1.0,35.65,34.64,,13.36,,,20.1,27.5,23.63,28.37,27.0,26.0,38.5,47.0,,38.42,38.5,,37.3,,33.9,37.0,38.0,29.6,,,28.0,35.6,20.84,25.5,,37.5,3.0,28.66,30.37,9.68,34,0.2759703914,0.9263241163
2023,3,Arkansas St.,Memphis,-20.5,-34,3,37,-12.97,-17.04,-17.27,-15.33,-12.92,-12.45,-14.12,-8.0,-29.05,-16.0,-14.69,-9.04,-21.25,-10.07,-17.58,-13.8,-5.0,-27.85,-15.14,,-5.35,,,-19.3,-15.71,-15.42,-11.93,-15.02,-26.0,-21.5,-23.0,,-13.32,-22.5,,-24.2,,-20.3,-20.5,-36.6,-28.4,,,-25.0,-20.7,-27.64,-10.3,,-21.0,-4.0,-20.74,-16.83,7.37,40,0.566246987,0.1575950737
2023,3,Baylor,Utah,-7.0,-7,13,20,-5.11,-13.97,-10.38,-9.6,-13.2,-0.93,-3.78,-7.0,-13.68,-8.0,-5.63,-14.17,-12.84,-7.89,-10.67,-11.94,-2.0,-17.55,-5.86,-19.25,-11.02,,,-11.3,-11.02,-11.17,-8.03,-9.87,-9.0,-6.0,-14.0,,-19.56,-12.6,,-12.7,,-10.4,-7.5,-16.2,-5.4,,,-13.0,-12.1,-23.94,-6.9,,-8.5,3.0,-14.38,-9.97,5.11,33,0.4129099077,0.2611480055
2023,3,Boise St.,Central Florida,-3.0,-2,16,18,-3.31,-6.55,-6.51,6.66,-8.49,-5.94,-4.74,-1.0,-10.73,-3.5,-3.74,-3.76,-4.61,-1.43,-4.51,-2.68,1.0,-4.45,-1.4,-3.25,4.73,,,-7.8,-3.5,-12.81,-1.41,-11.98,-1.0,-2.5,0.01,,0.82,-1.0,,-9.3,,-3.2,-3.0,-19.2,-16.5,,,-22.0,-3.9,-3.28,-3.1,,-3.5,8.0,2.08,-4.93,6.17,34,0.4646725041,0.3955692758
2023,3,California,Auburn,-6.0,-4,10,14,-0.8,0.59,-2.11,2.7,-0.41,-3.6,-0.98,-2.0,0.25,-9.0,-0.95,0.81,-1.76,0.68,-2.15,0.22,-4.0,0.65,-2.95,-2.11,-2.48,,,-6.0,-2.0,-1.56,-0.95,1.95,-2.0,-7.0,-4.0,,-3.91,-9.3,,-3.4,,-8.2,-5.0,-4.1,-0.7,,,-3.0,-8.2,0.56,-3.0,,-6.0,6.0,-4.4,-1.66,3.07,24,0.5941053257,0.4471065169
2023,3,Coastal Carolina,Jacksonville St.,13.5,14,30,16,15.65,8.01,10.52,-2.68,3.28,5.53,17.07,7.0,12.62,17.5,14.17,4.95,9.63,5.56,8.98,13.37,7.0,-7.35,12.0,,18.94,,,16.6,9.57,2.68,16.78,7.36,9.0,13.0,9.0,,4.62,13.0,,9.4,,10.1,13.0,9.5,14.1,,,1.0,11.2,-6.16,16.5,,14.0,4.5,0.88,12.89,6.38,46,0.3958108814,0.7001748127
2023,3,Colorado,Nebraska,2.5,22,36,14,-3.0,6.72,-7.54,-22.34,-3.47,-16.11,-4.37,-3.0,0.85,1.5,-3.59,10.63,-4.06,-4.73,-4.7,-7.27,-1.0,-13.75,-3.55,-7.96,10.38,,,-6.5,-3.59,-3.39,-0.94,-3.46,-16.0,2.5,7.0,,-10.54,-7.0,,-3.7,,-2.5,1.5,-8.8,2.5,,,-11.0,-0.9,-5.89,-3.1,,3.0,-3.5,-15.66,-12.81,7.18,50,0.3397129924,0.3936731545
2023,3,East Carolina,Marshall,-3.0,-18,13,31,2.91,5.84,7.34,3.31,5.9,0.0,3.67,3.0,8.37,-5.5,4.13,4.15,-1.6,3.24,3.51,6.92,-4.0,9.55,1.17,,3.16,,,-0.8,3.28,4.96,0.2,2.07,8.0,0.0,2.0,,7.12,2.2,,4.9,,2.3,-2.0,-1.6,3.0,,,7.0,2.4,7.51,-2.2,,-3.0,4.0,4.42,7.3,3.44,44,0.6557113568,0.585542093
2023,3,Florida Atlantic,Ohio,3.5,-7,10,17,4.96,4.31,6.21,7.05,9.04,6.47,4.88,4.0,5.35,3.0,6.26,3.6,3.68,-0.42,4.41,1.61,1.0,5.75,8.66,,-6.87,,,2.0,4.22,5.23,4.12,7.54,3.0,4.0,4.0,,7.17,5.0,,7.1,,2.7,3.5,7.0,14.3,,,4.0,4.0,-3.08,3.1,,3.5,2.0,-1.77,9.72,3.98,27,0.5221705905,0.6062106643
2023,3,Florida Intl.,North Texas,-11.5,7,46,39,-8.85,-6.91,-11.3,-18.37,-5.07,-9.67,-10.16,-4.0,-10.81,-7.5,-8.17,-4.31,-13.55,-8.52,-9.54,-6.2,-2.0,-12.05,-13.86,-10.57,-1.92,,,-7.7,-9.13,-8.38,-9.13,0.63,-17.0,-14.0,-11.0,,-12.7,-12.5,,-4.7,,-7.2,-11.5,-11.5,-4.1,,,-15.0,-10.2,-17.92,-8.0,,-13.5,-4.0,-17.25,-13.79,4.58,85,0.5472170588,0.2818246999
2023,3,Florida St.,Southern Miss.,31.0,53,66,13,25.55,21.31,26.97,33.73,25.63,22.44,28.05,19.0,30.91,12.0,24.58,14.92,32.16,15.6,27.93,21.17,3.0,35.15,31.69,,19.32,,,28.8,28.8,26.82,25.9,30.85,30.0,28.0,31.0,,33.69,38.1,,33.8,,36.6,31.0,43.6,28.8,,,34.0,37.9,34.4,24.5,,31.0,18.0,29.15,32.51,7.94,79,0.4313470191,0.9421883161
2023,3,Georgia,Ball St.,41.5,42,45,3,36.31,35.33,42.17,64.59,34.24,42.28,39.29,29.0,45.07,34.5,35.85,28.83,48.9,19.23,40.92,36.95,12.0,50.75,47.9,,24.24,,,38.8,41.45,40.49,37.19,39.48,44.0,43.0,51.0,,40.9,50.5,,42.0,,47.1,41.5,46.2,51.8,,,50.0,49.6,47.0,35.0,,42.0,15.0,50.84,44.15,10.61,48,0.4878835435,0.9839469782
2023,3,Georgia Southern,UAB,7.0,14,49,35,2.57,4.1,-2.9,-4.98,-0.04,-4.46,2.52,1.0,3.32,-3.5,2.61,4.62,2.65,-0.5,1.16,-0.94,-3.0,1.25,4.48,,-1.63,,,0.2,1.13,-1.53,2.55,-0.43,-1.0,4.0,4.0,,7.08,1.7,,2.8,,1.6,5.5,1.9,17.8,,,-2.0,3.0,-3.71,6.7,,7.0,-2.5,-3.56,-0.05,4.05,84,0.3607451159,0.5282236257
2023,3,Georgia St.,Connecticut,3.0,21,35,14,5.78,5.31,12.08,12.05,5.22,17.16,4.79,6.0,1.87,13.5,5.08,7.6,7.23,4.48,6.37,6.86,5.0,9.75,8.14,,0.88,,,13.1,5.54,6.12,8.82,4.44,13.0,5.0,4.0,,-5.18,0.1,,1.1,,1.0,3.5,1.2,2.9,,,3.0,-0.1,4.75,4.7,,3.0,9.0,9.24,9.84,4.87,49,0.5804097364,0.6493633247
2023,3,Iowa St.,Iowa,-3.5,-7,13,20,2.63,-5.82,1.93,-0.61,4.8,2.27,3.23,-0.25,-3.72,-2.0,2.5,-7.23,0.18,-1.71,-0.54,2.76,-2.0,-1.55,-1.22,,-4.58,,,1.0,-0.91,0.96,1.48,2.91,-2.0,-3.5,-3.0,,-8.99,-3.3,,-5.2,,-3.8,-3.0,-3.5,12.0,,,3.0,-1.6,-5.54,-3.4,,-4.0,5.0,-4.0,3.42,3.99,33,0.571756389,0.4868402993
2023,3,Kansas,Illinois,4.0,11,34,23,2.08,0.28,-1.49,-21.72,0.74,-4.63,2.94,-2.0,1.73,-4.0,2.01,-0.68,-4.59,-2.33,-0.33,7.2,-2.0,-1.75,1.66,,1.16,,,-3.1,0.08,-1.64,0.36,-3.36,-5.0,4.0,3.0,,6.28,-1.2,,1.5,,-0.2,3.0,7.8,11.1,,,-2.0,1.3,-10.24,3.1,,3.0,5.0,0.93,-2.82,5.16,57,0.3976524519,0.4921127623
2023,3,Kansas St.,Troy St.,15.5,29,42,13,20.36,10.61,22.65,20.4,18.78,15.54,23.25,10.0,18.74,7.0,19.95,5.19,18.89,10.93,17.04,15.64,1.0,23.85,18.35,,4.67,,,16.1,18.43,20.22,18.51,20.06,19.0,17.5,16.0,,19.51,15.9,,15.1,,18.7,15.5,21.0,35.9,,,26.0,17.3,15.72,8.6,,17.0,3.5,13.81,24.87,6.95,55,0.5354022074,0.8372446433
2023,3,Liberty,New Mexico St.,9.5,16,33,17,12.93,13.34,16.8,10.89,16.1,17.93,12.73,9.0,10.88,19.5,13.83,14.97,17.53,12.93,12.93,10.29,8.0,7.85,13.31,18.59,10.71,,,19.5,13.6,13.73,14.12,8.71,12.0,13.5,14.0,,0.92,16.0,,14.1,,13.6,10.0,3.1,17.0,,,17.0,13.9,8.43,11.2,,10.5,3.0,9.94,15.04,4.35,50,0.5825319544,0.7839219125
2023,3,Maryland,Charlotte,24.5,18,38,20,25.43,19.69,29.26,32.29,23.59,25.72,27.4,18.0,24.93,16.0,26.12,16.22,31.93,17.36,27.64,20.44,5.0,34.25,27.47,,19.83,,,24.7,26.22,26.32,25.06,21.29,31.0,24.5,38.0,,34.8,48.4,,22.9,,42.8,24.5,39.9,33.4,,,34.0,44.5,26.52,24.0,,24.5,10.5,33.57,31.6,8.86,58,0.5685675068,0.9358009466
2023,3,Massachusetts,Miami (Ohio),-7.0,-13,28,41,-15.7,-1.79,-13.08,-8.63,-0.48,-13.07,-17.74,-5.0,-1.15,-10.0,-14.1,-2.21,-10.61,-7.43,-7.79,-1.3,-8.0,-4.45,-13.57,-4.45,3.84,,,-9.0,-7.8,-4.21,-16.83,-4.34,-10.0,-6.0,-15.0,,-9.13,-13.3,,-7.8,,-11.4,-7.0,-3.5,-2.5,,,-3.0,-10.0,-7.36,-6.7,,-7.0,2.5,-7.09,-12.69,5.56,69,0.481271272,0.3216488595
2023,3,Miami (Fla.),Texas A&M,-3.0,15,48,33,-4.55,-2.23,-7.41,-2.64,-0.46,-3.56,-5.1,-1.0,-4.87,-2.5,-4.41,-0.46,-5.5,-2.68,-4.58,-5.29,-4.0,-7.75,-1.28,-9.05,-6.52,,,-6.5,-4.41,-3.14,-4.96,1.13,-6.0,-4.5,-1.0,,-4.07,-3.3,,-4.2,,-3.2,-3.0,-7.6,-22.6,,,-9.0,-2.8,-5.35,-3.5,,-4.0,3.5,-8.29,-4.67,3.91,81,0.461505725,0.3896863006
2023,3,Michigan,UNLV,38.0,28,35,7,33.55,27.67,37.6,46.7,30.39,39.75,36.25,28.0,33.17,27.0,33.03,24.0,38.73,18.87,36.25,36.91,10.0,41.45,37.65,,23.67,,,38.8,37.63,32.97,34.45,38.1,40.0,35.0,45.0,,49.97,44.1,,34.1,,40.9,38.0,48.9,45.0,,,41.0,41.7,43.13,31.0,,37.0,18.5,42.14,41.3,8.69,42,0.4614806922,0.9774197449
2023,3,Minnesota,Eastern Mich.,20.0,19,25,6,18.15,15.59,28.77,32.2,22.78,12.43,19.45,14.0,23.2,11.0,19.13,10.5,23.75,14.22,20.52,14.26,4.0,27.25,24.79,,7.18,,,18.9,20.25,23.38,17.44,25.77,22.0,21.0,23.0,,28.25,30.8,,19.2,,29.1,20.0,22.6,28.1,,,21.0,29.7,15.36,19.5,,20.5,5.0,15.74,28.99,7.42,31,0.5118358176,0.879183835
2023,3,Mississippi St.,Arizona,8.5,7,31,24,8.48,10.3,16.05,36.45,13.18,21.06,9.59,12.0,11.52,18.0,8.26,9.48,14.62,11.19,13.97,13.11,6.0,16.35,13.5,,13.58,,,17.6,13.4,14.25,7.67,10.54,18.0,9.0,19.0,,20.25,13.4,,10.7,,13.3,9.5,18.4,13.4,,,16.0,13.0,8.0,5.2,,9.5,5.0,22.4,14.09,5.55,55,0.6275210063,0.7969511088
2023,3,Missouri,Middle Tenn.,21.0,4,23,19,13.27,11.27,20.08,2.08,15.73,7.77,14.41,11.0,17.68,12.0,13.41,7.0,21.37,12.24,16.61,13.39,3.0,17.45,20.9,,3.14,,,19.2,15.7,15.66,12.84,20.49,14.0,20.5,23.0,,19.66,28.2,,18.5,,23.9,20.5,29.6,32.3,,,22.0,28.1,22.12,13.3,,21.0,8.0,12.97,18.94,7.28,42,0.4007678769,0.8292093978
2023,3,NC St.,Notre Dame,-7.0,-21,24,45,-7.24,-6.39,-9.84,6.14,-8.49,-8.29,-9.79,-3.0,-10.68,-7.5,-7.05,-3.54,-10.52,-2.7,-8.61,-6.19,-6.0,-15.85,-9.26,-15.25,-2.43,,,-13.8,-8.49,-6.01,-4.56,-12.3,-9.0,-8.0,-9.0,,-10.53,-6.5,,-14.1,,-5.8,-7.0,-15.0,-13.0,,,-17.0,-4.6,-9.19,-5.2,,-7.5,-8.0,-15.22,-8.06,4.52,69,0.4611443381,0.3009441899
2023,3,North Carolina,Appalachian St.,19.5,6,40,34,10.69,15.4,10.81,-0.82,10.45,7.18,12.23,13.0,17.99,4.5,9.8,13.67,12.45,9.68,14.32,10.52,-4.0,15.15,12.74,,15.56,,,5.1,13.0,15.46,10.09,22.37,9.0,15.0,19.0,,31.22,26.8,,19.7,,23.2,19.0,30.1,21.7,,,13.0,25.6,18.45,15.5,,18.5,4.0,13.77,12.15,7.46,74,0.3838671549,0.7928816332
2023,3,Northwestern,UTEP,1.0,31,38,7,10.28,1.48,14.27,-20.94,4.61,-3.2,11.3,1.0,1.75,2.5,10.03,1.29,3.96,-3.99,3.96,-0.43,4.0,-5.35,11.12,,2.35,,,12.1,3.48,5.72,9.92,13.4,4.0,0.0,3.0,,-4.22,11.6,,2.2,,8.6,1.0,8.3,1.2,,,1.0,13.1,-0.74,-3.3,,-1.0,4.0,-4.64,11.51,7.06,45,0.5676383593,0.590145949
2023,3,Oklahoma,SMU,16.5,17,28,11,17.06,10.59,17.36,-0.54,19.86,12.1,19.66,10.0,17.93,12.0,16.77,5.7,17.24,5.87,15.24,10.56,5.0,23.45,17.03,18.75,3.02,,,18.4,17.06,18.85,15.31,20.75,18.0,17.0,15.0,,10.48,20.4,,21.6,,19.4,16.5,25.6,16.3,,,24.0,18.2,3.02,13.1,,15.5,6.0,15.37,20.32,6.46,39,0.470696763,0.8130585705
2023,3,Old Dominion,Louisiana-Lafayette,-6.0,7,38,31,-4.04,-7.72,-10.27,-6.39,-7.53,-10.35,-4.15,-7.0,-8.14,-16.5,-3.83,-7.44,-10.09,-7.85,-7.71,-7.89,-10.0,-7.65,-5.74,,-2.54,,,-11.7,-7.79,-3.76,-5.27,-5.13,-8.0,-7.0,-13.0,,-11.23,-10.8,,-10.8,,-8.8,-6.0,-11.8,1.8,,,-6.0,-9.2,-10.09,-6.9,,-6.0,0.5,-11.51,-4.05,3.7,69,0.4582226474,0.3180972348
2023,3,Pittsburgh,Cincinnati,6.5,-6,21,27,4.39,5.69,1.42,12.0,-0.86,5.77,3.58,5.0,2.13,-1.5,4.41,8.07,5.3,-1.09,4.52,4.19,-4.0,-0.75,6.22,,4.08,,,0.7,4.71,0.34,6.01,3.84,5.0,8.0,9.0,,10.33,9.3,,6.0,,9.5,6.5,3.9,3.4,,,-7.0,9.5,5.97,7.5,,7.5,7.0,8.49,1.49,3.99,48,0.4518579018,0.608783892
2023,3,Rice,Houston,-8.0,2,43,41,-10.19,-10.53,-16.01,-20.53,-9.45,-16.17,-10.64,-10.0,-10.01,-17.5,-9.76,-10.88,-15.25,-7.48,-13.19,-11.67,-6.0,-15.45,-9.09,-19.17,-9.97,,,-13.6,-14.0,-15.41,-12.06,-7.56,-14.0,-8.5,-16.0,,-12.75,-14.7,,-7.3,,-16.1,-9.0,-15.9,-15.3,,,-24.0,-14.3,-23.58,-4.3,,-9.5,-1.0,-17.84,-14.81,4.74,84,0.3770407407,0.2129774864
2023,3,Rutgers,Temple,8.0,29,36,7,13.25,9.64,15.85,4.73,15.13,16.09,14.86,8.0,10.5,5.5,13.24,9.06,13.07,7.25,10.42,6.98,-1.0,8.95,13.75,9.47,7.39,,,7.8,10.0,15.98,12.1,12.79,9.0,10.0,18.0,,11.03,13.3,,7.9,,14.6,8.0,5.6,9.5,,,10.0,13.7,-0.36,4.4,,9.0,3.5,10.58,14.54,4.4,43,0.558394592,0.7364766164
2023,3,Sam Houston St.,Air Force,-13.5,-10,3,13,-15.24,-10.81,-16.3,-11.7,-8.98,-17.19,-15.7,-12.0,-12.02,-23.0,-14.67,-10.0,-17.4,-11.51,-15.75,-23.07,-8.0,-19.85,-12.25,,-18.32,,,-23.9,-16.26,-12.54,-18.19,-8.38,-17.0,-15.0,-16.0,,-18.32,-16.8,,-15.3,,-15.5,-14.0,-21.0,-10.1,,,-18.0,-16.6,-17.58,-18.0,,-13.5,7.0,-27.44,-28.73,5.97,16,0.4472245538,0.1765128109
2023,3,San Diego St.,UCLA,-13.5,-25,10,35,-7.61,-9.17,-16.0,-11.18,-10.91,-8.61,-8.11,-4.0,-16.65,1.5,-9.08,-4.18,-13.62,-7.87,-10.8,-9.27,3.0,-6.55,-11.15,-8.43,-5.95,,,-5.2,-10.9,-15.07,-7.0,-14.44,-9.0,-13.0,-11.0,,-15.07,-16.4,,-12.9,,-14.5,-13.5,-16.3,-24.3,,,-15.0,-16.6,-21.03,-10.9,,-14.5,2.0,-9.23,-14.55,5.72,45,0.5635702114,0.2610508175
2023,3,Syracuse,Western Mich.,24.5,41,48,7,13.84,18.27,19.13,19.75,14.08,6.14,16.08,11.0,28.85,6.0,14.23,11.22,19.64,14.67,18.47,12.8,-1.0,21.55,21.99,,9.25,,,14.5,18.14,21.17,11.31,24.76,18.0,21.0,29.0,,29.97,25.6,,24.3,,23.3,24.0,31.5,33.0,,,21.0,27.9,14.87,17.0,,23.5,10.5,12.09,23.95,7.68,55,0.3661881617,0.852553667
2023,3,Texas Tech,Oregon,-6.0,-8,30,38,-2.84,-11.48,-7.28,-2.49,-8.98,1.67,-4.57,-1.0,-14.8,-7.0,-2.07,-9.27,-7.17,-5.98,-6.47,-0.23,-5.0,-7.05,-7.04,,-2.74,,,-6.8,-6.39,-10.36,-1.67,-7.1,-2.0,-6.5,-7.0,,-1.33,-7.3,,-12.7,,-5.2,-6.0,-17.7,-17.1,,,-11.0,-5.9,-17.06,-4.9,,-6.0,-0.5,0.38,-5.82,4.79,68,0.4886925917,0.3481842565
2023,3,Texas-San Antonio,Texas St.,13.5,7,20,13,21.12,8.75,14.28,19.68,8.83,14.83,24.86,16.0,7.59,14.5,20.9,9.52,12.58,,15.63,10.55,5.0,13.05,20.33,10.04,10.48,,,10.1,14.67,7.54,17.71,9.18,19.0,11.5,29.0,,36.34,17.9,,13.4,,15.2,13.5,25.6,14.5,,,15.0,16.2,19.92,8.7,,13.5,14.5,17.4,18.23,6.3,33,0.5496214438,0.8199274607
2023,3,Tulane,Mississippi,-7.5,-17,20,37,-6.42,2.38,-5.4,-3.11,-7.85,-2.18,-8.24,1.0,-3.17,-0.5,-6.58,6.08,-4.48,,-2.38,8.91,-1.0,-1.95,-6.96,,8.15,,,0.1,-3.3,-10.91,-4.74,-11.75,1.0,-5.5,0.01,,-6.55,-8.8,,-5.7,,-10.3,-7.0,-6.8,-5.6,,,2.0,-9.2,6.91,-3.3,,-7.5,11.5,12.52,-5.69,6.27,57,0.6179101552,0.4445466575
2023,3,USC,Stanford,29.0,46,56,10,23.83,21.39,15.76,31.59,19.94,23.85,27.58,23.0,26.9,19.5,23.42,17.72,23.15,16.95,24.74,17.71,3.0,29.25,28.65,25.45,21.52,,,19.8,24.0,18.62,21.34,26.19,24.0,30.5,34.0,,51.02,29.2,,34.1,,26.0,28.5,35.2,27.9,,,25.0,26.6,21.73,24.5,,29.0,16.5,24.28,26.16,7.32,66,0.4037405895,0.921488561
2023,3,Virginia,James Madison,-6.5,-1,35,36,-1.54,-8.98,4.36,-17.56,1.53,-9.66,-1.75,-0.25,-8.51,1.5,-1.1,-9.28,-4.58,-6.35,-3.88,-5.34,-3.0,-7.55,-5.26,,-11.02,,,-5.6,-4.54,1.65,-2.4,0.18,-8.0,-6.0,-3.0,,-6.17,3.5,,-9.7,,3.8,-6.5,-16.4,-6.0,,,-5.0,5.1,-1.19,-4.0,,-6.5,-4.5,-8.32,0.25,5.8,71,0.5616032113,0.4092035984
2023,3,Virginia Tech,Purdue,2.5,-7,17,24,2.29,2.22,-5.06,-12.75,-1.47,-0.05,2.1,-2.0,-0.61,-3.0,1.48,4.11,-5.19,-7.87,-2.43,-4.69,-2.0,-4.55,0.22,-4.87,-7.47,,,-4.2,-2.31,-2.31,3.33,2.31,-4.0,-1.5,-1.0,,-3.91,-9.7,,1.2,,-7.4,2.0,6.4,1.5,,,-8.0,-10.3,-1.35,2.2,,3.0,5.0,-8.92,-3.73,4.5,41,0.3825586903,0.4414623254
2023,3,Wake Forest,Vanderbilt,10.0,16,36,20,14.41,9.22,15.18,23.04,12.74,21.25,14.77,9.0,10.1,15.5,14.59,8.64,14.68,9.39,13.26,9.02,6.0,16.65,13.03,,7.95,,,13.6,13.65,11.49,15.57,10.88,15.0,13.0,11.0,,6.49,13.9,,7.0,,15.1,10.5,12.2,9.0,,,15.0,12.6,17.9,13.7,,10.0,17.5,11.68,16.33,3.91,56,0.5790243532,0.7913312308
2023,3,Washington,Tulsa,32.5,33,43,10,27.73,22.53,20.84,22.22,23.44,18.34,31.06,19.0,29.09,10.5,27.1,18.14,25.88,15.89,26.52,20.46,4.0,30.85,29.85,,20.84,,,21.7,27.19,23.53,26.6,27.29,23.0,35.0,39.0,,45.94,40.7,,29.0,,35.0,31.5,33.1,28.5,,,29.0,37.0,29.91,28.0,,34.0,15.0,38.0,27.68,8.24,53,0.3690672443,0.9309173172
2023,3,Washington St.,Wisconsin,-5.5,9,31,22,-3.3,-0.12,-0.53,1.19,-0.82,-5.3,-3.23,-1.0,-0.64,-5.0,-3.53,0.24,-1.01,6.28,-1.49,2.16,-1.0,1.55,-7.88,1.38,1.69,,,-1.6,-1.0,0.11,-4.29,-5.36,-1.0,-5.5,0.01,,-11.11,-7.9,,-6.0,,-5.2,-5.0,-3.2,4.5,,,-4.0,-4.7,10.16,-3.5,,-5.5,3.0,3.71,-4.32,4.0,53,0.5967588591,0.4637373534
2023,4,Air Force,Utah St.,9.0,18,39,21,4.9,9.99,9.48,8.62,1.16,13.84,2.79,10.0,4.3,12.0,4.5,13.04,12.03,12.62,9.77,10.76,2.0,2.85,10.42,7.17,14.18,,,12.3,10.42,6.48,9.66,1.94,13.0,9.5,16.0,,17.16,17.5,,5.7,,13.5,9.0,17.2,5.0,,,-1.0,13.8,10.85,11.0,,9.0,8.5,17.04,10.69,4.81,60,0.5185139202,0.7220843033
2023,4,Appalachian St.,East Carolina,7.5,15,43,28,10.55,7.21,6.65,23.3,9.71,8.78,11.37,5.0,12.9,13.5,11.27,4.15,10.02,2.67,7.73,8.94,22.0,7.55,10.0,1.58,-6.02,,,11.0,8.78,7.03,10.14,5.11,6.0,9.0,11.0,,1.91,3.6,,9.2,,4.5,7.5,9.7,14.4,,,9.0,3.1,1.62,4.9,,8.5,10.5,-1.1,6.76,5.77,71,0.5054320092,0.6763912426
2023,4,Arizona,UTEP,19.0,21,31,10,16.48,16.58,22.85,11.15,16.37,10.14,19.71,12.0,28.4,8.5,16.16,10.22,23.36,12.85,18.09,16.23,20.0,23.55,19.15,39.78,16.34,,,19.4,17.39,16.71,14.11,20.43,17.0,17.0,11.0,,11.73,23.5,,19.0,,21.8,19.0,18.5,21.7,,,21.0,25.1,22.88,13.2,,17.5,11.0,17.39,18.92,5.8,41,0.4785288498,0.8577837571
2023,4,Arizona St.,Fresno St.,-3.0,-29,0,29,1.0,-7.94,4.11,-3.67,-4.9,-9.41,1.05,-6.0,-4.49,-10.5,0.09,-9.81,-4.03,-5.75,-4.01,-13.12,-15.0,-4.95,2.14,-11.56,-11.71,,,-3.7,-3.8,-0.37,1.61,-3.79,-7.0,-3.0,-4.0,,-8.27,3.6,,-3.8,,3.8,-3.0,-10.8,-2.7,,,-7.0,4.8,-2.51,0.1,,-3.0,-0.5,-18.32,1.55,5.75,29,0.4761487605,0.4061303781
2023,4,Arkansas,BYU,8.0,-7,31,38,8.24,5.44,9.16,11.08,7.94,13.85,9.67,6.0,13.77,2.0,8.3,0.95,8.32,7.06,9.22,12.45,6.0,14.15,9.78,,1.52,,,7.8,8.93,8.86,6.75,12.47,13.0,10.0,15.0,,0.29,7.7,,8.6,,9.0,8.0,15.2,17.8,,,11.0,9.3,12.81,7.1,,8.0,8.5,12.34,12.82,4.14,69,0.5296398504,0.7129423651
2023,4,Boston College,Florida St.,-24.5,-2,29,31,-19.11,-28.49,-19.99,-20.3,-24.81,-22.41,-24.65,-19.0,-48.87,-17.5,-18.86,-17.51,-29.36,-11.79,-27.1,-23.58,-41.0,-40.85,-25.36,-38.96,-20.44,,,-25.8,-25.8,-24.07,-14.59,-30.87,-28.0,-28.0,-28.0,,-32.45,-33.7,,-37.6,,-31.0,-24.5,-39.5,-33.5,,,-50.0,-32.1,-33.74,-23.0,,-27.0,-10.0,-32.81,-27.58,9.27,60,0.4437674206,0.0702306635
