season,week,home,road,line,actual,hscore,vscore,linesag,linepayne,linemass,linepfz,linelaz,linemoore,linesagr,linewayward,lineargh,linepaynep,linehow,linesagpred,linepaynewl,linekam,linerwp,lineavg,lineelo,lineloud,lineborn,linedokter,linedunk,linebill,linepugh,linebihl,linecurry,lineround,lineclean,linefei,linemedian,lineharville,linesaggm,linemidweek,linedonchess,lineespn,linetalis,lineopen,linepig,linepiratings,linecons,linecong,linedwig,linepibias,linel2,lineteamrank,linelog,linepimean,lineca,linel2hf,linekerns,linekeep,linebig200,linecfp,linestd,total,phcover,phwin
2024,3,Florida Intl.,Central Mich.,-4.5,36,52,16,-3.32,-1.87,-11.75,-10.28,-9.14,-2.1,-3.74,-9.02,-0.25,-2.52,-9.0,-4.31,-1.51,-7.63,-4.27,-6.0,-3.63,-5.0,-22.05,-5.1,,-3.02,-8.96,,-11.07,,-1.0,-4.5,-4.45,-7.1,-2.44,-6.5,-4.4,-11.09,-6.26,-5.0,-4.0,-2.9,-1.95,-5.19,-12.0,-3.9,,-16.9,,-3.8,-4.5,,1.5,-7.42,-7.72,,4.7,68,0.4639039582,0.3585218391
2024,3,Illinois,Kansas,-4.0,6,23,17,-2.05,-8.9,-1.03,7.19,3.58,-23.17,-1.74,3.1,4.0,-11.18,0.5,-1.66,-7.67,-5.79,-3.81,-4.22,-7.83,1.0,-1.65,-0.95,,-10.49,-3.25,,-3.65,,4.5,-1.0,-3.81,-0.72,-3.13,-5.5,-3.9,-6.86,-10.22,-5.0,-3.0,-7.6,-9.18,-4.05,-12.0,-8.1,,-6.0,,-11.5,-4.0,,8.5,-5.85,-11.1,2.3,5.94,40,0.4948221131,0.401692562
2024,3,Iowa,Iowa St.,3.0,-1,19,20,6.81,5.15,1.22,4.41,5.9,16.24,8.25,3.2,3.0,-2.98,4.5,7.04,9.52,0.47,3.75,4.07,0.93,2.0,4.25,3.19,,5.9,-1.33,,2.36,,1.5,-1.1,3.75,5.03,5.43,2.5,3.4,8.86,-1.08,3.0,6.0,0.8,4.27,13.27,-1.0,-0.4,,7.1,,0.8,3.0,,12.65,0.72,0.63,1.5,4.19,39,0.5259799901,0.597887559
2024,3,Kennesaw St.,Louisiana-Lafayette,-15.0,-24,10,34,-15.48,,-20.32,-4.35,-10.46,-7.24,-16.07,-8.5,-12.0,,-20.5,-14.36,,-13.35,-9.29,-13.51,-6.55,-9.0,-18.75,-18.66,,-5.45,-20.99,,-22.64,,-3.0,-15.9,-15.48,-10.2,-17.44,-15.0,-15.5,-8.28,-17.74,-14.0,,-16.7,-13.31,-9.36,-21.0,-17.8,,-18.5,,-17.2,-15.0,,5.65,-25.62,-33.53,-7.1,6.64,44,0.5345035251,0.2161762652
2024,3,Kentucky,South Carolina,9.0,-25,6,31,7.64,5.99,8.2,10.07,9.03,11.78,8.67,6.44,6.0,4.2,7.0,8.23,6.96,11.58,4.47,8.11,10.15,2.0,9.15,4.3,10.7,4.86,6.16,,13.34,,4.0,11.1,7.8,7.07,6.31,10.0,7.5,7.99,4.94,8.0,7.0,6.3,8.37,13.12,10.0,7.8,,11.0,,7.8,9.0,,13.05,12.26,11.31,6.1,2.79,37,0.477981446,0.6925839381
2024,3,Louisiana-Monroe,UAB,-11.0,26,32,6,-9.63,-4.31,-8.39,-7.79,-4.32,-4.56,-10.97,-6.86,-3.0,-5.9,-6.5,-10.48,-3.44,-7.21,-10.86,-8.13,0.64,-6.0,-11.35,-12.33,,-0.75,-11.38,,-10.7,,0.01,-4.3,-8.05,-4.77,-8.47,-13.0,-7.4,-11.9,-6.17,-11.0,-16.0,-8.3,-4.12,-14.17,-12.0,-9.8,,-14.5,,-10.0,-11.0,,-16.1,-18.17,-5.08,,4.56,38,0.5689804918,0.3112630431
2024,3,Louisville,Jacksonville St.,28.5,35,49,14,26.44,12.96,29.15,22.15,29.69,34.3,28.01,23.75,19.0,15.94,21.5,27.63,11.37,25.96,14.92,24.66,16.25,-1.0,30.15,29.45,,11.02,29.87,,14.45,,7.0,21.3,25.96,29.55,25.4,29.5,22.5,31.92,20.94,26.5,26.0,35.7,23.15,24.39,32.0,37.0,,31.1,,33.4,28.5,,44.25,29.06,25.03,26.4,9.14,63,0.4169877241,0.9108586516
2024,3,Maryland,Michigan St.,8.5,-3,24,27,13.08,14.63,12.76,17.5,12.77,21.41,14.86,10.28,3.0,20.06,10.0,13.73,11.7,18.03,10.62,14.66,16.4,-1.0,23.45,12.56,20.3,15.38,13.34,,19.93,,14.0,13.2,14.16,14.32,11.4,9.5,5.9,14.87,18.32,8.5,10.0,12.4,17.23,13.55,23.0,15.0,,13.5,,13.6,10.0,,19.0,23.05,14.75,16.8,4.95,51,0.6444649766,0.8109898936
2024,3,Memphis,Troy St.,19.0,21,38,17,16.81,0.29,5.4,9.79,5.11,27.32,17.08,9.44,9.0,-0.87,4.5,16.62,0.92,0.89,-2.08,9.83,3.02,2.0,5.85,21.97,,12.43,11.24,,7.94,,3.0,5.0,9.0,5.4,17.63,18.5,22.5,4.58,1.01,16.0,25.0,8.9,7.28,24.8,4.0,9.5,,18.9,,10.8,18.0,,18.05,15.79,10.55,9.5,7.91,55,0.302559035,0.710302605
2024,3,Michigan,Texas,-7.0,-19,12,31,-6.3,12.3,7.32,6.54,3.18,-6.13,-8.65,5.57,2.0,10.11,13.0,-5.99,13.47,4.97,11.57,1.13,11.05,2.0,2.95,-5.59,7.3,5.48,-0.45,,18.0,,5.5,6.7,2.47,1.73,-5.22,-7.5,-13.4,-10.02,7.49,-5.5,-2.0,-2.5,3.81,-7.86,-6.0,-2.4,,-6.9,,-3.4,-6.5,,-17.35,-6.06,-3.99,3.2,8.09,43,0.6759256936,0.5252866487
2024,3,Mississippi,Middle Tenn.,43.0,49,52,3,41.17,31.77,35.41,21.19,32.44,51.88,45.59,24.66,22.0,28.67,19.0,42.15,33.45,30.62,16.72,35.84,29.33,6.0,49.05,46.22,,35.43,40.29,,39.75,,4.5,26.2,35.92,38.77,38.76,42.0,29.0,35.92,32.85,40.5,49.0,40.4,38.28,53.62,37.0,41.3,,44.5,,41.1,42.0,,68.1,46.55,34.9,27.5,12.19,55,0.3602594484,0.9633393583
2024,3,Missouri,Buffalo,34.5,38,38,0,35.97,39.39,31.13,14.61,23.07,46.38,38.58,20.88,18.0,39.47,18.0,35.94,39.34,32.63,17.96,33.12,33.14,3.0,39.15,33.86,,32.65,33.98,,42.31,,12.0,25.3,35.64,28.35,35.78,34.5,27.5,33.1,36.75,34.0,42.0,44.3,40.77,35.64,37.0,45.0,,36.5,,42.9,34.5,,32.9,45.93,40.3,21.8,9.85,38,0.4705577592,0.9618714758
2024,3,NC St.,Tennessee,-9.0,-41,10,51,-6.21,-0.76,-15.28,-7.3,-10.87,-2.65,-8.39,-10.78,-3.0,-3.88,-4.0,-7.15,0.93,-6.73,-0.7,-7.48,2.35,-2.0,-12.65,-8.54,,-4.81,-15.03,,-5.64,,-0.5,-9.0,-7.1,-14.03,-3.98,-8.0,-3.7,-19.06,-9.94,-6.5,-3.0,-7.5,-1.05,-7.12,-11.0,-7.1,,-14.4,,-7.9,-9.0,,-35.4,-11.48,-1.83,-7.0,6.74,61,0.5351153428,0.3322468452
2024,3,Navy,Temple,11.5,27,38,11,14.14,10.34,14.02,20.22,11.34,6.91,14.59,13.36,8.0,12.27,13.0,14.05,9.3,16.3,14.37,13.07,10.27,5.0,18.35,16.28,,5.66,15.09,,16.24,,6.5,11.3,14.02,9.57,14.49,12.5,8.8,7.23,11.53,12.5,21.0,13.0,12.5,20.77,17.0,15.0,,19.1,,14.2,11.5,,6.4,16.95,14.53,17.0,4.37,49,0.537984401,0.7863535513
2024,3,Nebraska,Colorado,6.5,18,28,10,8.1,4.68,9.17,16.46,8.2,9.91,9.06,10.51,11.0,3.68,7.0,8.35,5.22,10.95,11.55,7.65,6.84,1.0,7.05,4.36,,3.01,8.5,,4.3,,12.5,8.3,7.2,7.13,7.2,7.0,7.2,4.12,2.7,6.5,7.0,1.0,6.99,9.93,8.0,3.0,,13.6,,2.5,6.5,,28.85,4.82,0.98,9.3,4.86,38,0.5276106557,0.6775156011
2024,3,Nevada,Georgia Southern,0.5,-3,17,20,-3.71,-10.77,0.98,2.35,4.93,5.14,-4.22,2.08,3.0,-10.53,0.01,-3.03,-10.88,3.95,13.63,-0.05,2.76,1.0,5.95,-4.35,7.24,3.61,0.86,,6.6,,2.0,1.4,0.92,1.75,-4.44,-1.0,-3.4,5.5,-3.23,-3.0,-3.0,-0.7,-4.59,-10.57,-1.0,-0.3,,-0.6,,-1.1,0.5,,1.7,2.64,1.47,4.8,5.19,37,0.486863805,0.4988055864
2024,3,New Mexico St.,Liberty,-22.0,-6,24,30,-12.92,-10.96,-7.52,-1.49,-2.62,-32.62,-14.22,-7.57,-5.0,-6.83,-8.0,-12.71,-13.18,-9.14,1.82,-10.77,-8.53,-7.0,-4.75,-14.39,,-9.78,-13.12,,-9.52,,-7.0,-13.9,-10.96,-3.75,-13.1,-22.5,-23.0,-5.37,-8.17,-20.5,-15.0,-13.3,-17.43,-13.31,-13.0,-14.6,,-19.7,,-15.5,-20.5,,-1.45,-16.29,-11.57,-4.5,6.31,54,0.7445556719,0.2641758596
2024,3,North Carolina,Charlotte,22.0,18,38,20,24.02,23.85,29.27,20.66,23.8,30.13,25.07,25.59,22.0,25.26,26.0,23.97,23.09,29.04,18.21,24.84,24.38,6.0,25.15,26.72,23.41,22.94,26.72,,26.7,,14.5,26.3,25.11,25.97,24.49,22.5,15.5,22.03,26.61,21.5,31.0,25.7,30.73,29.96,24.0,26.4,,24.3,,24.6,22.5,,32.15,27.67,25.2,20.3,4.77,58,0.5680226565,0.9330166152
2024,3,Northwestern,Duke,1.5,-6,20,26,4.34,-0.86,0.33,-2.98,-0.72,16.73,4.23,3.48,-0.25,-5.08,-1.0,4.16,1.4,-3.34,8.39,2.31,1.01,1.0,2.35,5.0,,7.46,-1.71,,7.39,,6.0,-1.6,1.4,-1.87,4.66,2.5,0.9,1.72,-5.82,2.5,6.0,1.0,-0.01,17.68,2.0,1.8,,4.7,,0.8,1.5,,7.05,0.91,-2.67,1.5,4.88,46,0.5194489425,0.555309108
2024,3,Notre Dame,Northern Ill.,28.0,-2,14,16,31.88,27.96,33.8,16.82,25.04,47.61,34.02,29.74,19.0,37.68,23.0,30.8,22.72,34.24,13.81,29.63,27.45,11.0,38.25,32.23,,24.78,36.1,,36.38,,9.0,33.2,31.88,30.57,32.95,28.0,25.5,29.86,34.31,30.0,32.0,38.9,34.44,19.49,35.0,39.7,,27.5,,37.6,28.0,,42.7,34.35,21.12,16.2,8.43,30,0.5361275802,0.9503666952
2024,3,Ohio,South Alabama,-2.0,7,27,20,3.46,2.2,0.44,-1.44,2.42,4.19,3.17,3.93,-1.0,-6.68,3.0,3.9,6.99,-1.92,11.54,1.12,4.33,2.0,-4.55,1.13,0.87,11.12,-5.22,,2.98,,4.0,1.8,1.08,1.02,3.26,-2.0,-1.9,0.89,-3.88,1.0,1.0,-2.7,-0.48,3.58,-10.0,-2.2,,-1.1,,-2.0,-1.5,,10.3,-5.03,4.21,-1.0,4.71,47,0.5747293339,0.5269641873
2024,3,Ohio St.,Western Mich.,37.0,56,56,0,36.48,36.52,38.16,31.45,30.73,42.53,38.38,36.46,21.0,43.21,33.5,35.4,32.92,45.73,19.16,36.69,33.14,11.0,44.25,40.18,39.98,31.11,47.06,,40.17,,19.5,41.4,38.1,35.22,38.03,38.0,32.0,36.28,43.11,38.5,42.0,41.5,40.96,39.09,40.0,42.7,,36.2,,41.9,37.0,,30.95,40.1,40.03,35.8,7.6,56,0.4929735125,0.9814502292
2024,3,Oklahoma,Houston,27.5,4,16,12,23.45,24.86,26.75,23.61,25.33,40.45,24.79,20.83,15.0,28.9,24.0,23.55,22.69,30.76,16.81,26.16,24.44,5.0,32.05,30.48,31.33,21.31,26.11,,30.92,,16.5,26.4,25.48,25.46,23.44,29.0,24.0,31.45,29.07,27.0,27.0,23.1,27.32,38.04,34.0,22.8,,26.5,,23.1,27.5,,34.0,30.49,26.03,25.5,6.21,28,0.4686714949,0.9375652216
2024,3,Oklahoma St.,Arkansas,10.0,8,39,31,12.8,16.6,6.58,1.35,13.81,23.61,13.32,7.35,8.0,10.48,10.0,11.7,19.9,5.69,14.85,11.78,11.51,5.0,18.35,8.8,,16.68,10.09,,21.96,,10.5,11.9,12.16,5.67,13.97,7.5,13.4,2.37,10.62,9.5,11.0,13.9,16.95,12.16,15.0,13.7,,-0.1,,12.8,10.0,,-4.45,26.18,19.52,0.6,6.23,70,0.5415669738,0.7551540729
2024,3,Old Dominion,East Carolina,1.5,-6,14,20,2.28,13.32,-0.67,-5.53,-0.57,5.89,2.71,-0.94,-3.0,3.52,0.01,3.0,18.59,5.84,12.64,3.85,13.09,-3.0,3.55,-1.71,,13.84,-2.92,,6.48,,13.0,4.8,2.48,1.74,1.09,-2.5,0.8,0.44,1.85,2.0,5.0,1.7,4.6,3.7,5.0,-0.5,,-1.6,,0.9,1.5,,14.4,2.48,1.93,-4.7,5.82,34,0.5552689837,0.5900597845
2024,3,Oregon,Boise St.,19.0,3,37,34,15.12,22.91,20.03,13.58,12.04,33.68,16.42,15.58,8.0,27.04,12.0,13.96,20.69,22.65,14.54,18.92,19.77,2.0,23.15,20.29,,15.08,22.4,,27.45,,9.5,23.9,19.42,19.42,16.08,20.0,15.0,13.21,24.93,18.0,20.0,27.8,16.64,24.05,25.0,29.2,,11.9,,27.0,19.0,,8.1,20.53,18.35,14.4,6.68,71,0.4981469744,0.8640090949
2024,3,Penn St.,Bowling Green,35.0,7,34,27,30.69,24.26,36.3,25.7,27.61,44.67,33.25,35.22,20.0,31.65,22.5,30.08,20.28,39.61,15.39,30.4,21.07,8.0,33.75,31.49,,27.46,37.77,,32.64,,10.5,35.8,31.65,30.96,30.81,34.5,25.5,34.16,33.61,33.0,33.0,38.1,32.13,23.75,36.0,39.3,,35.7,,37.8,35.0,,51.15,34.29,23.92,21.6,8.53,61,0.3992625037,0.954189903
2024,3,Rutgers,Akron,23.0,32,49,17,28.18,30.73,28.41,23.38,18.97,23.93,29.29,18.9,18.0,31.43,20.0,28.14,30.36,23.85,18.22,26.28,25.31,7.0,31.65,28.3,,20.39,26.84,,26.95,,8.0,24.0,27.3,25.05,28.86,22.5,24.0,20.31,30.81,23.5,37.0,32.2,29.39,33.61,30.0,28.9,,26.8,,29.0,23.5,,22.8,30.33,32.28,27.3,6.15,66,0.5763832533,0.9386507255
2024,3,SMU,BYU,11.5,-3,15,18,7.06,14.95,3.89,10.18,-1.95,16.56,7.35,6.62,5.0,19.42,9.5,6.45,12.53,11.83,15.21,9.29,5.19,1.0,3.65,4.64,,14.55,9.04,,9.9,,23.5,5.3,9.1,6.47,7.62,11.5,7.7,12.57,10.3,11.5,10.0,5.9,14.78,13.51,-1.0,9.5,,10.5,,9.1,11.5,,5.4,13.86,8.67,11.6,5.31,33,0.4474851157,0.7105364427
2024,3,San Diego St.,Oregon St.,-6.0,-21,0,21,-7.48,-16.88,-16.88,-8.11,-9.77,1.57,-7.93,-9.97,-2.0,-22.7,-6.0,-7.2,-13.75,-20.7,-9.78,-12.22,-13.9,2.0,-12.95,-8.5,,-17.83,-13.83,,-16.15,,-1.5,-14.6,-13.75,-15.76,-8.17,-6.0,-2.2,-10.8,-22.81,-3.5,-7.0,-17.6,-19.01,-10.1,-21.0,-17.4,,-3.8,,-14.9,-7.0,,-17.3,-15.48,-16.59,-7.1,6.54,21,0.3585596867,0.2382918887
2024,3,Syracuse,Georgia Tech,-3.0,3,31,28,3.36,-5.77,-4.17,4.64,-2.57,-9.24,1.79,1.73,-3.0,-9.27,-2.0,3.37,-3.89,-4.41,-7.29,-3.97,-7.38,-1.0,-12.75,-0.91,-11.27,-0.93,-1.03,,-14.2,,-4.0,-3.1,-3.0,-2.3,4.74,-2.5,-1.1,-4.95,-8.22,-1.5,-3.0,-2.7,-5.18,-2.8,-16.0,-1.4,,-2.5,,-1.4,-3.0,,-2.55,-14.7,0.71,-5.1,4.93,59,0.4767341467,0.4056218554
2024,3,Texas St.,Texas-San Antonio,1.0,39,49,10,0.19,-2.52,-6.06,-4.01,-5.53,8.91,0.16,-7.38,-3.0,-4.17,-8.0,-0.24,-1.63,-6.99,-11.66,-2.15,-0.41,-6.0,-2.25,-2.48,,-3.66,-4.5,,-3.37,,-0.5,-2.4,-2.4,-4.95,0.41,0.5,-0.9,-9.17,-4.37,2.0,0.01,1.6,-4.7,-1.41,-2.0,1.5,,-2.2,,0.8,0.5,,18.4,1.47,-0.62,-7.5,4.86,59,0.4247573365,0.4484796227
2024,3,Toledo,Massachusetts,18.0,15,38,23,28.31,26.58,25.57,22.11,23.21,7.32,30.06,26.5,14.0,26.6,25.5,28.55,26.57,24.27,18.09,23.27,21.2,10.0,29.55,25.75,,29.86,24.71,,33.55,,16.5,28.4,24.7,19.63,28.12,19.0,24.5,14.92,18.78,19.5,28.0,18.5,23.33,25.07,27.0,20.0,,24.7,,19.1,19.0,,19.3,25.68,19.62,20.2,5.66,61,0.6227368906,0.9163056418
2024,3,Tulane,Kansas St.,-9.0,-7,27,34,-8.16,-5.96,-14.21,-4.7,-6.67,-14.18,-8.4,-8.57,-1.0,-17.43,-2.5,-7.39,0.21,-15.84,-3.57,-8.81,-12.94,-2.0,-8.75,-5.77,,3.44,-13.37,,-12.91,,5.5,-13.6,-8.4,-11.29,-9.52,-9.0,-8.1,-2.11,-17.93,-11.0,-6.0,-20.0,-9.81,2.16,-19.0,-17.9,,-3.7,,-16.5,-9.0,,-4.95,-18.16,-10.01,-6.2,6.89,61,0.5043797864,0.3053530618
2024,3,USC,Utah St.,28.5,48,48,0,24.99,19.38,26.65,12.62,26.07,36.17,27.03,22.85,21.0,25.51,17.5,24.8,16.08,24.89,7.89,24.88,21.66,1.0,34.85,24.93,,25.66,28.32,,33.47,,10.5,27.9,25.92,27.53,24.78,28.5,22.5,27.33,26.45,27.0,28.0,30.8,28.91,25.92,30.0,31.8,,28.2,,30.3,28.5,,37.45,30.95,17.23,17.3,7.39,48,0.418110738,0.9223174662
2024,3,Utah,Baylor,15.0,11,23,12,14.41,19.63,12.82,13.06,12.32,23.46,15.41,11.86,6.0,18.09,11.0,13.93,20.46,17.34,16.51,14.7,15.44,4.0,16.75,11.01,,19.51,14.88,,14.42,,10.5,13.7,14.7,13.13,14.66,14.5,11.1,12.2,18.65,17.0,15.0,15.0,20.89,15.91,15.0,15.6,,14.7,,16.4,15.0,,7.45,12.64,14.28,11.6,3.91,35,0.492680333,0.8156968314
2024,3,Virginia Tech,Marshall,21.0,17,31,14,12.93,11.82,14.13,-5.35,5.74,27.18,14.05,7.7,12.0,18.88,-2.5,12.91,8.01,10.71,17.71,14.17,12.79,-2.0,16.98,19.08,,6.32,15.28,,19.45,,15.0,8.8,14.05,13.26,12.55,20.5,18.0,3.98,15.45,17.0,19.0,19.5,20.4,24.43,18.0,20.9,,12.0,,19.7,20.0,,32.9,26.52,11.87,6.5,7.83,45,0.3498072294,0.7882873572
2024,3,Wake Forest,Virginia,-0.5,-1,30,31,3.01,2.93,3.97,8.15,3.52,-4.5,2.99,8.38,4.0,3.56,7.0,3.09,2.58,5.06,-4.48,2.5,1.99,2.0,1.65,3.24,,8.0,3.59,,-4.66,,1.0,4.1,2.99,3.74,2.9,1.5,2.0,6.45,2.35,2.0,0.01,0.7,4.56,5.87,-2.0,1.8,,4.7,,1.6,0.5,,-0.35,-5.91,0.02,5.3,3.33,61,0.5733648348,0.5612435416
2024,3,Washington,Eastern Mich.,25.0,21,30,9,26.64,42.46,35.92,19.28,28.15,23.01,28.69,25.88,15.0,43.51,20.5,26.95,41.9,35.55,17.62,30.38,30.88,7.0,41.85,27.51,,30.52,31.3,,41.44,,11.5,33.5,30.52,30.46,25.99,24.5,19.0,23.34,41.77,23.5,33.0,44.2,38.97,22.39,33.0,43.1,,21.5,,39.3,25.5,,15.15,39.24,35.03,29.2,9.76,39,0.6135906571,0.9484688794
2024,3,Washington St.,Texas Tech,0.5,21,37,16,3.77,-1.32,3.38,6.24,8.55,-15.26,3.27,1.71,-3.0,3.02,-0.5,6.1,-3.65,2.51,0.77,2.24,6.58,-1.0,14.15,0.92,,-8.39,5.57,,-3.97,,8.0,2.8,1.71,6.54,1.64,2.5,1.2,5.08,4.14,-1.0,0.01,-1.5,-3.04,-2.06,6.0,-1.9,,3.2,,-2.2,0.5,,29.85,6.34,0.47,0.01,6.94,53,0.5399998262,0.5514372616
2024,4,Arkansas,UAB,22.5,10,37,27,18.25,8.82,21.67,14.62,18.47,24.5,20.97,18.51,12.0,14.3,10.0,19.36,5.87,21.0,15.84,18.71,18.47,23.0,25.15,22.49,23.89,17.19,23.65,,16.11,,0.01,19.0,19.0,23.46,16.05,24.5,16.5,23.66,19.12,21.0,28.0,23.4,18.74,23.86,23.0,24.2,,26.0,,22.6,22.5,,29.1,17.01,16.65,,5.89,64,0.4114415716,0.8654238753
2024,4,Auburn,New Mexico,26.5,26,45,19,26.73,16.89,28.11,20.37,20.33,27.87,27.42,22.23,27.0,24.4,24.5,27.02,12.85,23.82,13.8,23.79,19.92,32.0,20.95,33.39,18.09,19.76,29.14,,17.41,,9.5,26.9,24.73,25.32,27.78,28.0,25.0,24.73,20.7,28.0,33.0,30.0,32.35,31.52,24.0,32.3,,37.7,,31.6,26.5,,4.45,26.21,19.69,,6.88,64,0.4377679968,0.9154338035
2024,4,Baylor,Air Force,16.5,28,31,3,16.5,-9.98,11.61,0.02,15.26,22.6,21.97,3.38,10.0,-6.38,-1.5,16.23,-11.92,2.74,1.74,9.09,1.39,9.0,11.25,16.97,1.47,-9.46,14.02,,1.99,,-2.0,2.9,12.75,12.75,12.83,16.0,16.0,15.95,3.13,13.5,20.0,18.8,0.92,14.32,14.0,21.5,,21.3,,18.6,16.0,,14.3,25.41,21.73,,10.15,34,0.347072034,0.6852364517
2024,4,Buffalo,Massachusetts,4.0,31,34,3,11.25,4.76,13.62,8.76,10.65,10.92,11.95,19.3,7.0,9.34,14.0,10.6,2.29,9.94,6.11,9.0,8.99,8.0,13.35,9.95,11.98,8.86,11.86,,17.37,,7.0,18.1,9.34,7.96,11.68,4.0,4.7,4.93,10.19,5.5,10.0,2.5,6.16,3.83,10.0,3.5,,7.2,,3.6,5.0,,8.3,12.5,5.18,,3.74,37,0.6204170697,0.7094701272
2024,4,California,San Diego St.,17.5,21,31,10,16.73,13.14,17.5,13.2,15.51,18.92,20.6,11.28,12.0,16.11,8.0,15.37,11.54,20.69,15.31,18.43,17.78,9.0,19.85,20.62,17.56,13.92,18.34,,24.3,,10.5,15.2,17.78,19.99,15.55,18.5,14.0,20.89,14.53,17.5,25.0,30.0,20.28,21.71,20.0,32.1,,17.9,,28.5,17.5,,30.05,23.37,26.62,,5.56,41,0.5220458833,0.8633890948
2024,4,Colorado St.,Colorado,-7.5,-19,9,28,-8.62,-2.75,-9.99,2.6,-7.97,-12.54,-10.45,-0.51,1.0,-7.26,1.0,-9.72,-0.32,-5.26,15.75,-5.87,1.64,-5.0,-9.05,-10.3,-8.61,3.71,-9.01,,-6.66,,8.0,-4.9,-7.5,-10.11,-7.5,-7.0,-5.2,-13.57,-7.93,-8.0,-9.0,-15.5,-7.42,0.39,-13.0,-13.9,,-6.4,,-13.7,-7.5,,-7.6,-8.33,-5.78,,6.52,37,0.5378372944,0.3661496426
2024,4,Duke,Connecticut,16.5,5,26,21,16.29,24.58,26.51,18.88,20.71,11.51,18.09,22.96,14.0,27.76,20.5,15.46,22.86,34.27,15.77,22.57,20.3,21.0,24.65,17.96,31.63,28.82,23.59,,28.8,,15.5,28.4,22.86,23.99,16.41,16.5,17.5,13.93,19.3,15.0,32.0,24.3,28.13,14.33,26.0,23.1,,16.7,,23.2,17.0,,52.9,21.28,24.45,,7.41,47,0.6355073721,0.9011785118
2024,4,East Carolina,Appalachian St.,-1.5,-2,19,21,0.31,-15.82,0.32,6.55,8.33,-6.22,2.54,0.19,6.0,-7.34,-2.0,0.73,-20.38,0.5,-8.89,-1.85,-6.71,25.0,8.95,-0.14,-2.93,-14.55,3.3,,-7.02,,2.0,-4.8,-2.0,4.33,-2.99,-2.5,-3.2,2.9,-6.4,-3.0,-6.0,-3.8,-14.3,-5.92,6.0,-3.1,,3.7,,-4.0,-1.5,,28.8,0.29,1.79,,9.34,40,0.4924187762,0.4599926992
2024,4,Eastern Mich.,Jacksonville St.,-1.0,3,37,34,-0.36,-12.51,1.14,5.85,8.21,9.57,2.37,7.98,8.0,-17.45,9.0,-0.88,-9.84,-1.46,0.61,-0.58,3.65,18.0,-0.35,-0.13,4.52,-8.1,-0.08,,-1.7,,2.0,-1.4,-0.36,2.44,-3.06,2.0,-0.5,7.31,-6.86,1.5,-3.0,-2.5,-9.13,-0.38,1.0,-2.6,,2.9,,-2.3,-1.0,,8.25,-10.6,-3.37,,6.75,71,0.5097130221,0.4865879811
2024,4,Florida,Texas A&M,-4.0,-13,20,33,-3.73,-2.33,-1.67,-5.89,-4.95,-10.82,-5.53,-0.56,1.0,-3.95,0.01,-3.9,-1.45,-5.7,-4.62,-4.3,-6.28,-1.0,-6.45,-0.46,-11.16,-3.67,-5.16,,-1.07,,-6.0,-5.6,-4.62,-0.8,-2.95,-3.5,-5.5,-3.61,-4.25,-4.0,1.0,-4.8,-2.67,-6.19,-11.0,-6.8,,-4.7,,-5.7,-4.0,,-11.1,0.04,-4.95,,3.12,53,0.4926024378,0.3951976406
2024,4,Florida Atlantic,Florida Intl.,4.5,18,38,20,5.68,8.27,13.11,5.37,6.66,-1.52,5.69,12.59,1.0,15.57,4.0,3.16,4.32,9.14,3.0,5.67,4.05,-14.0,1.35,5.77,8.45,2.62,9.64,,9.94,,10.0,8.9,5.68,4.69,8.04,5.5,3.4,1.73,11.35,6.0,9.0,10.2,11.5,-1.98,-4.0,11.4,,0.1,,9.7,4.5,,-0.25,-1.98,0.77,,5.62,58,0.5276943733,0.6318240323
2024,4,Florida St.,Memphis,6.5,-8,12,20,6.33,15.62,10.58,-3.09,-0.48,11.62,4.85,2.99,2.0,13.59,-2.0,5.54,16.7,10.34,12.97,6.8,0.11,-26.0,-3.95,9.5,-1.99,-4.4,6.16,,-1.15,,8.0,2.7,6.33,9.51,8.75,7.0,4.0,9.31,10.78,5.0,3.0,15.2,14.91,9.12,1.0,16.3,,3.9,,13.8,6.5,,18.5,0.81,4.79,,8.29,32,0.5066831994,0.6479294821
2024,4,Fresno St.,New Mexico St.,19.0,48,48,0,14.51,3.85,17.1,5.88,11.97,6.05,15.31,16.43,12.0,4.37,10.0,13.61,3.57,12.52,-7.66,12.5,10.45,-8.0,14.35,17.86,14.42,4.11,15.31,,8.59,,9.0,12.8,13.61,9.6,15.45,19.5,24.0,17.11,5.91,21.0,19.0,19.2,16.85,19.6,11.0,21.5,,16.3,,20.2,18.0,,18.7,19.3,10.46,,7.1,48,0.3542912918,0.7638586777
2024,4,Georgia St.,Vanderbilt,-9.5,4,36,32,-6.85,11.55,-6.54,-1.76,-9.87,-6.11,-10.95,-0.61,-7.0,3.46,3.0,-8.29,15.91,-8.96,-1.67,-4.48,-2.12,-27.0,-10.85,-11.52,-4.74,4.56,-12.53,,-0.91,,10.0,-1.5,-6.3,-9.87,-3.3,-10.5,-7.8,-11.99,-8.07,-9.5,-21.0,-6.7,6.48,-2.14,-16.0,-6.8,,-16.3,,-6.3,-9.0,,-4.25,-9.76,-2.76,,8.36,68,0.6101871852,0.401406515
