canonical_model_id,model_name,predictions,bets,wins,losses,pushes,units,mae,bias,ats_pct,roi,wilson_low,seasons,rank,pool_rank,fold,line_reference,ranking_method,incremental_corr,incremental_gamma,incremental_score,residual_mae
piratings_bias,,,1425,,,,,,,,,,,,7,1,Open,incremental,0.0423235234357754,0.1426750992956505,0.041599991088057606,12.83114385964912
linecfbp_professor_sides,,,931,,,,,,,,,,,,8,1,Open,incremental,0.04106774523509671,0.1921876297761108,0.040007479926078095,12.87798066595059
linept_pig,,,1425,,,,,,,,,,,,9,1,Open,incremental,0.03774391948236516,0.1264010482247672,0.03709867673180382,12.9052
keeper,,,1418,,,,,,,,,,,,10,1,Open,incremental,0.03744720830060911,0.08188821170320537,0.036803958651218265,13.362827926657264
linecfbp_beta_rank,,,933,,,,,,,,,,,,11,1,Open,incremental,0.03643443780092276,0.07939425295884761,0.03549573190269933,13.86923901393355
massey,,,1425,,,,,,,,,,,,12,1,Open,incremental,0.0351573480978489,0.10653520404752857,0.03455632350103411,12.97776140350877
linept_laz,,,1423,,,,,,,,,,,,13,1,Open,incremental,0.03493238143034457,0.10536909934187183,0.03433438480667872,13.045172171468728
linept_bihl,,,750,,,,,,,,,,,,14,1,Open,incremental,0.03449995334729441,0.1151592336820446,0.033404436189751016,13.006906666666668
linecfbp_cfb_professor,,,931,,,,,,,,,,,,15,1,Open,incremental,0.03300210503794987,0.10640533451714713,0.03215007415833822,13.319011815252416
espn_fpi,,,1425,,,,,,,,,,,,16,1,Open,incremental,0.03204948774418279,0.12713459084480483,0.03150159288032796,12.69581754385965
linept_round,,,1034,,,,,,,,,,,,17,1,Open,incremental,0.0315487232152266,0.0730679363399903,0.030812534025824213,13.359767891682786
linecfbp_cfbwe_average,,,427,,,,,,,,,,,,18,1,Open,incremental,0.030974652997178033,0.08798039368125664,0.02930631394903291,12.848946135831381
linecfbp_cfbwe_talent,,,427,,,,,,,,,,,,19,1,Open,incremental,0.029859327841356212,0.05157715339469469,0.028251061799000873,13.85128805620609
linecfbp_cfbwe,,,427,,,,,,,,,,,,20,1,Open,incremental,0.02953508905576208,0.08517241670918477,0.02794428697747372,12.792974238875878
linecfbp_room44_bets,,,931,,,,,,,,,,,,21,1,Open,incremental,0.026178160168250243,0.05939589761485246,0.025502306285320037,13.654027926960257
linept_talis,,,1373,,,,,,,,,,,,22,1,Open,incremental,0.02403942203754044,0.062289063963108154,0.023613308474902985,13.206270939548435
linept_pugh,,,1419,,,,,,,,,,,,23,1,Open,incremental,0.023174683118120654,0.06792055754109778,0.022776873213043156,13.077033121916843
linecfbp_cfbwe_margin,,,427,,,,,,,,,,,,24,1,Open,incremental,0.023522936384772465,0.056792200691993505,0.02225595743584526,13.033723653395786
linept_kam,,,1423,,,,,,,,,,,,25,1,Open,incremental,0.021685157628436057,0.0673507616444817,0.02131393612808332,12.979739985945185
linept_born,,,1425,,,,,,,,,,,,26,1,Open,incremental,0.021059932473493713,0.05220549203738575,0.0206999070987527,13.331508771929826
linecfbp_cfbwe_rounded,,,427,,,,,,,,,,,,27,1,Open,incremental,0.02157180481827705,0.060394973070017954,0.020409916602109605,12.822014051522249
linecfbp_tshoe_index,,,427,,,,,,,,,,,,28,1,Open,incremental,0.0203218781366809,0.07424480713300724,0.019227312756718122,12.795550351288059
linept_payne,,,1425,,,,,,,,,,,,29,1,Open,incremental,0.01887216933188078,0.04928629890266348,0.018549544373589116,13.265887719298245
linept_dunk,,,1256,,,,,,,,,,,,30,1,Open,incremental,0.017569896590895518,0.04452279196183348,0.01723028403351955,13.381942675159237
linept_dwig,,,1421,,,,,,,,,,,,31,1,Open,incremental,0.017383546535001616,0.03602214230094502,0.017085554854657646,13.7009148486981
linept_paynewl,,,1425,,,,,,,,,,,,32,1,Open,incremental,0.015844804017630193,0.03054522135442768,0.015573932707319726,13.980715789473685
teamrankings,,,1425,,,,,,,,,,,,33,1,Open,incremental,0.010717858394966126,0.043269460461819606,0.010534633639144834,12.769677192982456
harville,,,1425,,,,,,,,,,,,34,1,Open,incremental,0.010293658461808554,0.04042245741623803,0.010117685521257438,12.848287719298243
linept_argh,,,1425,,,,,,,,,,,,35,1,Open,incremental,0.009331865990373852,0.024043713456846957,0.00917233515833316,13.313157894736841
linept_rwp,,,1311,,,,,,,,,,,,36,1,Open,incremental,0.009320233444442348,0.02090735193026489,0.009147429552772686,13.747955758962624
linept_loud,,,1408,,,,,,,,,,,,37,1,Open,incremental,0.009172440965544357,0.015795315146912788,0.009013791139080247,14.417613636363637
sagarin,,,1425,,,,,,,,,,,,38,1,Open,incremental,0.008972313896894311,0.03345519832878646,0.008818929707410845,12.887950877192983
sagarin_recent,,,1425,,,,,,,,,,,,39,1,Open,incremental,0.00727026406197156,0.019829996850852703,0.007145976885520647,13.1684
sagarin_golden_mean,,,1425,,,,,,,,,,,,40,1,Open,incremental,0.006883740092431461,0.02007387574212285,0.006766060650224483,13.02618947368421
congrove,,,1424,,,,,,,,,,,,41,1,Open,incremental,0.006197317859093562,0.017674147075748003,0.006091300493717201,13.40136235955056
linept_fox,,,1417,,,,,,,,,,,,42,1,Open,incremental,0.0025178129730339853,0.0060209977702211275,0.002474533485725721,13.112971065631617
sagarin_predictor,,,1425,,,,,,,,,,,,43,1,Open,incremental,0.0023812505583726794,0.007386694563547704,0.0023405424209791055,12.977263157894736
linecfbp_power_rank_free,,,427,,,,,,,,,,,,44,1,Open,incremental,0.002280473640622943,-0.018395515422699887,0.0021576440733873216,12.80023419203747
linept_curry,,,1425,,,,,,,,,,,,45,1,Open,incremental,0.001972628521232476,0.004541310890176662,0.0019389058906649093,13.542533333333333
linecfbp_wilson_ratings,,,933,,,,,,,,,,,,46,1,Open,incremental,0.0015811572954364012,0.004848398899253059,0.0015404199664468602,13.295819935691318
linecfbp_jp,,,427,,,,,,,,,,,,47,1,Open,incremental,-0.0004997305963782831,-0.002440685438949424,-0.0004728143927466655,13.153629976580797
linept_how,,,1423,,,,,,,,,,,,48,1,Open,incremental,-0.002973621567319696,-0.007187421406094122,-0.002922717060254728,13.450091356289528
fei,,,1425,,,,,,,,,,,,49,1,Open,incremental,-0.004472817643078407,-0.009937648670441312,-0.004396353587454094,13.567101754385964
linept_donchess,,,1425,,,,,,,,,,,,50,1,Open,incremental,-0.007438854092590638,-0.026759773265291394,-0.007311684822902835,12.89320701754386
linept_kerns,,,1425,,,,,,,,,,,,51,1,Open,incremental,-0.008519905674631241,-0.013742527153772697,-0.008374255528927885,14.026224561403511
linept_clean,,,1425,,,,,,,,,,,,52,1,Open,incremental,-0.008869318232864583,-0.01558961009280598,-0.008717694782765522,14.175101754385965
linept_paynep,,,1425,,,,,,,,,,,,53,1,Open,incremental,-0.014425093243532685,-0.03098317828916157,-0.014178492281862302,13.581873684210528
linept_elo,,,1425,,,,,,,,,,,,54,1,Open,incremental,-0.016177136370069657,-0.04230391732332662,-0.015900583746209104,13.35094035087719
linecfbp_dratings,,,933,,,,,,,,,,,,55,1,Open,incremental,-0.018463236853355294,-0.07139505219825289,-0.017987545436645637,13.293569131832795
linept_bill,,,1424,,,,,,,,,,,,56,1,Open,incremental,-0.01849794430395757,-0.038814692245431076,-0.018181500422173025,13.716088483146066
linept_pfz,,,1425,,,,,,,,,,,,57,1,Open,incremental,-0.029015506234915722,-0.05617835996774168,-0.028519478124727167,14.073417543859648
moore_ratings,,,1425,,,,,,,,,,,,58,1,Open,incremental,-0.034809897251386994,-0.09832964574799608,-0.034214812422962204,13.319291228070174
linept_log,,,631,,,,,,,,,,,,59,1,Open,incremental,-0.03603974584399768,-0.0473314814473546,-0.03469148122094504,15.146576862123613
linept_cather,,,805,,,,,,,,,,,,60,1,Open,incremental,-0.03650877650360905,-0.08714071662724279,-0.035425187841641635,13.457142857142857
keeper,Keeper,1418.0,1399,721.0,678.0,16.0,-22.54545454545456,13.362827926657262,-0.16398448519040898,0.5153681200857756,-0.016115407108973953,0.4891737831472682,2.0,1.0,1,1,Midweek,wilson,,,,
massey,Massey Ratings,1425.0,1408,713.0,695.0,16.0,-46.81818181818184,12.977761403508772,-0.18466666666666676,0.5063920454545454,-0.033251549586776875,0.4802957254751514,2.0,2.0,2,1,Midweek,wilson,,,,
linecfbp_sp,SP+,933.0,912,466.0,446.0,11.0,-22.363636363636374,12.872454448017148,-0.0006430868167204643,0.5109649122807017,-0.02452153110047848,0.4785443563728305,2.0,3.0,3,1,Midweek,wilson,,,,
linecfbp_power_rank,Power Rank,931.0,911,464.0,447.0,11.0,-25.181818181818194,12.779806659505908,-0.07368421052631569,0.5093304061470911,-0.027641951901007898,0.4768968330251014,2.0,4.0,4,1,Midweek,wilson,,,,
congrove,Congrove Computer Rankings,1424.0,1406,706.0,700.0,16.0,-58.1818181818182,13.401362359550562,0.10431179775280912,0.5021337126600285,-0.041381094012672974,0.4760285896174048,2.0,5.0,5,1,Midweek,wilson,,,,
linept_round,lineround,1034.0,990,500.0,490.0,10.0,-35.454545454545475,13.359767891682786,0.27852998065764023,0.5050505050505051,-0.03581267217630856,0.47394694278566163,2.0,6.0,6,1,Midweek,wilson,,,,
linecfbp_power_rank_free,Power Rank: Free,427.0,419,218.0,201.0,4.0,-2.8181818181818237,12.80023419203747,-1.3637002341920377,0.5202863961813843,-0.006725970926448267,0.4724836951654902,1.0,7.0,7,1,Midweek,wilson,,,,
linept_talis,Talisman Red,1373.0,1358,677.0,681.0,15.0,-65.54545454545456,13.206270939548435,-0.35139839766933717,0.49852724594992637,-0.04826616682286786,0.4719759945524014,2.0,8.0,8,1,Midweek,wilson,,,,
linept_laz,Laz Index,1423.0,1404,698.0,706.0,16.0,-71.45454545454547,13.045172171468728,-0.17560084328882639,0.49715099715099714,-0.0508935508935509,0.47104111548511823,2.0,10.0,9,1,Midweek,wilson,,,,
piratings,Pi-Ratings,1425.0,1397,694.0,703.0,16.0,-72.09090909090911,12.818821052631579,-0.3614035087719297,0.49677881173944166,-0.05160408667924775,0.47060493392426567,2.0,11.0,10,1,Midweek,wilson,,,,
linept_loud,Loudsound.org,1408.0,1357,672.0,685.0,16.0,-74.09090909090911,14.417613636363637,0.30113636363636365,0.4952100221075903,-0.05459904870369131,0.46865948331081625,2.0,12.0,11,1,Midweek,wilson,,,,
linept_argh,Argh Ratings,1425.0,1357,671.0,686.0,16.0,-76.00000000000001,13.313157894736841,-0.0412280701754386,0.49447310243183495,-0.056005895357406056,0.46792504667016466,2.0,13.0,12,1,Midweek,wilson,,,,
linept_donchess,Donchess Inference,1425.0,1381,682.0,699.0,16.0,-79.00000000000001,12.89320701754386,-0.10621754385964913,0.49384503982621286,-0.05720492396813904,0.46753002814550354,2.0,14.0,13,1,Midweek,wilson,,,,
linept_bill,Billingsley,1424.0,1406,694.0,712.0,16.0,-81.09090909090911,13.716088483146066,-0.11184691011235953,0.49359886201991465,-0.05767489978016295,0.46751889036376376,2.0,15.0,14,1,Midweek,wilson,,,,
linept_rwp,Laffaye RWP,1311.0,1292,638.0,654.0,16.0,-74.00000000000001,13.747955758962624,0.25489702517162466,0.4938080495356037,-0.057275541795665644,0.46660509947242756,2.0,16.0,15,1,Midweek,wilson,,,,
linecfbp_cfb_graphs,CFB Graphs,427.0,417,214.0,203.0,4.0,-8.454545454545459,12.431147540983607,-0.42786885245901635,0.513189448441247,-0.02027468933943755,0.4653151306705581,1.0,17.0,16,1,Midweek,wilson,,,,
fei,FEI Projections,1425.0,1398,687.0,711.0,16.0,-86.45454545454547,13.567101754385964,-0.20268070175438604,0.49141630901287553,-0.06184159188451035,0.4652697650936819,2.0,18.0,17,1,Midweek,wilson,,,,
linept_kerns,Stephen Kerns,1425.0,1404,689.0,715.0,16.0,-88.63636363636365,14.026224561403508,0.42268771929824556,0.49074074074074076,-0.06313131313131315,0.4646523939361912,2.0,19.0,18,1,Midweek,wilson,,,,
linept_pig,Pigskin Index,1425.0,1329,653.0,676.0,16.0,-82.36363636363639,12.9052,-0.35654035087719305,0.49134687735139204,-0.06197414323825161,0.46453296166951735,2.0,20.0,19,1,Midweek,wilson,,,,
sagarin_golden_mean,Sagarin Golden Mean,1425.0,1409,691.0,718.0,16.0,-89.81818181818184,13.02618947368421,-0.3090245614035087,0.49041873669268987,-0.06374604813213758,0.46437774013823513,2.0,21.0,20,1,Midweek,wilson,,,,
piratings_bias,PI-Rate Bias,1425.0,1403,687.0,716.0,16.0,-91.45454545454548,12.83114385964912,-0.4662035087719298,0.4896650035637919,-0.06518499319639735,0.4635714314242555,2.0,23.0,21,1,Midweek,wilson,,,,
linept_dunk,Dunkel Index,1256.0,1244,611.0,633.0,12.0,-77.54545454545456,13.381942675159237,-0.40136942675159226,0.49115755627009644,-0.06233557439345222,0.46344706302902305,2.0,24.0,22,1,Midweek,wilson,,,,
linept_fox,linefox,1417.0,1347,660.0,687.0,16.0,-87.00000000000001,13.112971065631617,-0.3958645024700071,0.48997772828507796,-0.0645879732739421,0.46334814777675243,2.0,25.0,23,1,Midweek,wilson,,,,
linecfbp_cfbwe_average,CFBWE: Average,427.0,419,214.0,205.0,4.0,-10.45454545454546,12.848946135831381,-0.9510538641686181,0.5107398568019093,-0.024951182469082244,0.4629958951547597,1.0,26.0,24,1,Midweek,wilson,,,,
linept_paynewl,linepaynewl,1425.0,1405,687.0,718.0,16.0,-93.45454545454547,13.980715789473681,0.14008421052631578,0.4889679715302491,-0.06651569071497898,0.46289558360642225,2.0,27.0,25,1,Midweek,wilson,,,,
linecfbp_cfbwe_margin,CFBWE: Margin,427.0,422,215.0,207.0,4.0,-11.54545454545455,13.033723653395784,-1.1030444964871196,0.509478672985782,-0.027358897027143485,0.46191250394071537,1.0,28.0,26,1,Midweek,wilson,,,,
piratings_mean,Pi-Ratings Mean,1425.0,1387,677.0,710.0,16.0,-94.54545454545456,12.754000000000001,-0.38619649122807026,0.48810382119682766,-0.0681654322606017,0.4618668842226371,2.0,29.0,27,1,Midweek,wilson,,,,
linept_elo,Beck Elo,1425.0,1407,684.0,723.0,16.0,-101.1818181818182,13.35094035087719,-0.30385263157894743,0.4861407249466951,-0.07191316146540029,0.4600981636781008,2.0,30.0,28,1,Midweek,wilson,,,,
linept_how,Howell,1423.0,1357,660.0,697.0,16.0,-97.00000000000001,13.450091356289532,-0.29762473647224175,0.4863669859985262,-0.07148120854826825,0.45985004295238446,2.0,31.0,29,1,Midweek,wilson,,,,
espn_fpi,ESPN FPI,1425.0,1407,683.0,724.0,16.0,-103.09090909090911,12.69581754385965,-0.28245614035087735,0.48542999289267946,-0.07327001356852104,0.4593904187089851,2.0,32.0,30,1,Midweek,wilson,,,,
moore_ratings,Moore Power Ratings,1425.0,1408,683.0,725.0,16.0,-104.09090909090911,13.319291228070174,-0.3483859649122807,0.4850852272727273,-0.07392820247933886,0.45905632964459886,2.0,33.0,31,1,Midweek,wilson,,,,
linept_dwig,DP Dwiggins,1421.0,1363,660.0,703.0,15.0,-103.00000000000001,13.7009148486981,-0.1330049261083744,0.4842259721203228,-0.07556859867938372,0.457776556415885,2.0,34.0,32,1,Midweek,wilson,,,,
linept_bihl,Bihl System,750.0,745,367.0,378.0,5.0,-44.363636363636374,13.006906666666664,-0.2236,0.49261744966442955,-0.05954850518608909,0.4568476519711654,2.0,35.0,33,1,Midweek,wilson,,,,
linept_curry,Daniel Curry Index,1425.0,1409,680.0,729.0,16.0,-110.81818181818184,13.542533333333333,-0.2142807017543859,0.48261178140525196,-0.07865023549906447,0.4566029649224622,2.0,36.0,34,1,Midweek,wilson,,,,
linept_log,Logistic Regression,631.0,624,309.0,315.0,7.0,-34.0909090909091,15.14657686212361,0.2535182250396196,0.4951923076923077,-0.05463286713286715,0.456113044747531,2.0,37.0,35,1,Midweek,wilson,,,,
linept_payne,linepayne,1425.0,1409,679.0,730.0,16.0,-112.72727272727275,13.265887719298245,0.15075789473684206,0.48190205819730303,-0.08000516162333056,0.4558964819320254,2.0,38.0,36,1,Midweek,wilson,,,,
linept_kam,Edward Kambour,1423.0,1407,677.0,730.0,16.0,-114.54545454545456,12.979739985945185,-0.5212157413914266,0.48116560056858565,-0.0814111261872456,0.45514505458699756,2.0,39.0,37,1,Midweek,wilson,,,,
harville,David Harville,1425.0,1405,676.0,729.0,16.0,-114.45454545454547,12.848287719298243,-0.17564210526315788,0.4811387900355872,-0.08146230993206083,0.45509994325275394,2.0,40.0,38,1,Midweek,wilson,,,,
linecfbp_cfbwe_talent,CFBWE: Talent,427.0,421,211.0,210.0,4.0,-18.181818181818187,13.85128805620609,-0.8957845433255269,0.501187648456057,-0.04318721658389118,0.45363206465850064,1.0,41.0,39,1,Midweek,wilson,,,,
linecfbp_tshoe_index,TShoe Index,427.0,403,202.0,201.0,4.0,-17.363636363636367,12.795550351288055,-0.5838407494145197,0.5012406947890818,-0.04308594631175277,0.45264376042194754,1.0,42.0,40,1,Midweek,wilson,,,,
linecfbp_cfbwe_rounded,CFBWE: Rounded,427.0,393,197.0,196.0,4.0,-16.909090909090914,12.822014051522249,-0.9156908665105387,0.5012722646310432,-0.04302567661346288,0.4520663967146846,1.0,43.0,41,1,Midweek,wilson,,,,
teamrankings,TeamRankings.com,1425.0,1395,667.0,728.0,16.0,-121.63636363636365,12.769677192982456,-0.2687789473684211,0.47813620071684587,-0.08719452590420333,0.45201927189431496,2.0,44.0,42,1,Midweek,wilson,,,,
linecfbp_cfbwe,CFBWE,427.0,413,206.0,207.0,4.0,-19.727272727272734,12.792974238875876,-0.9053864168618267,0.49878934624697335,-0.04776579352850541,0.45080159260619684,1.0,45.0,43,1,Midweek,wilson,,,,
linecfbp_professor_sides,Professor Sides,931.0,904,436.0,468.0,11.0,-71.63636363636364,12.87798066595059,-0.036090225563909735,0.4823008849557522,-0.07924376508447305,0.44987139047051766,2.0,46.0,44,1,Midweek,wilson,,,,
linept_pfz,PerformanZ Ratings,1425.0,1408,670.0,738.0,16.0,-128.90909090909093,14.073417543859652,0.03541052631578946,0.4758522727272727,-0.09155475206611573,0.44986727371949264,2.0,47.0,45,1,Midweek,wilson,,,,
sagarin_predictor,Sagarin Predictor,1425.0,1406,669.0,737.0,16.0,-128.81818181818184,12.977263157894736,-0.32380350877192987,0.47581792318634425,-0.09162032846243374,0.4498147261774829,2.0,48.0,46,1,Midweek,wilson,,,,
linecfbp_room44_bets,Room44 Bets,931.0,900,434.0,466.0,11.0,-71.45454545454547,13.654027926960257,-0.3809881847475834,0.4822222222222222,-0.0793939393939394,0.4497217288253999,2.0,49.0,47,1,Midweek,wilson,,,,
linept_born,Born Power Index,1425.0,1409,670.0,739.0,16.0,-129.90909090909093,13.331508771929826,-0.22843508771929824,0.4755145493257629,-0.09219949674172528,0.4495404981363926,2.0,50.0,48,1,Midweek,wilson,,,,
dokter_entropy,Dokter Entropy,1424.0,1404,667.0,737.0,16.0,-130.63636363636365,12.690730337078653,-0.39092696629213486,0.47507122507122507,-0.09304584304584305,0.4490535611372967,2.0,52.0,49,1,Midweek,wilson,,,,
linecfbp_dratings,DRatings,933.0,908,436.0,472.0,11.0,-75.63636363636365,13.293569131832799,-0.10878885316184339,0.4801762114537445,-0.08329995995194235,0.44783186849561096,2.0,53.0,50,1,Midweek,wilson,,,,
sagarin_recent,Sagarin Recent,1425.0,1408,667.0,741.0,16.0,-134.63636363636365,13.1684,-0.11327017543859663,0.4737215909090909,-0.09562241735537191,0.44774798551018435,2.0,54.0,51,1,Midweek,wilson,,,,
sagarin,Sagarin Ratings,1425.0,1409,663.0,746.0,16.0,-143.27272727272728,12.887950877192983,-0.28977543859649113,0.47054648687012063,-0.10168397961158784,0.44459989912660863,2.0,56.0,52,1,Midweek,wilson,,,,
linept_clean,Cleanup Hitter,1425.0,1375,647.0,728.0,16.0,-139.81818181818184,14.175101754385965,-0.00036491228070174164,0.47054545454545454,-0.10168595041322316,0.44428191084914964,2.0,57.0,53,1,Midweek,wilson,,,,
linecfbp_wilson_ratings,Wilson Ratings,933.0,912,433.0,479.0,11.0,-85.36363636363637,13.295819935691318,-0.16720257234726688,0.47478070175438597,-0.09360047846889953,0.4425452085230941,2.0,58.0,54,1,Midweek,wilson,,,,
linecfbp_beta_rank,Beta_Rank,933.0,917,435.0,482.0,11.0,-86.54545454545456,13.869239013933548,0.3506966773847802,0.4743729552889858,-0.0943789035392089,0.4422278479259257,2.0,59.0,55,1,Midweek,wilson,,,,
linept_pugh,Pugh Ratings,1419.0,1403,651.0,752.0,16.0,-160.1818181818182,13.077033121916841,-0.2065327695560254,0.4640057020669993,-0.11417093241754682,0.4380442305486068,2.0,61.0,56,1,Midweek,wilson,,,,
linecfbp_jp,JP+,427.0,417,202.0,215.0,4.0,-31.36363636363637,13.153629976580795,-0.6266978922716628,0.4844124700239808,-0.07521255722694574,0.4368073654855671,1.0,62.0,57,1,Midweek,wilson,,,,
linept_paynep,linepaynep,1425.0,1406,650.0,756.0,16.0,-165.0909090909091,13.581873684210525,0.11498245614035077,0.4623044096728307,-0.11741885426095952,0.43638165004509183,2.0,63.0,58,1,Midweek,wilson,,,,
linecfbp_cfb_professor,CFB Professor,931.0,913,424.0,489.0,11.0,-103.54545454545456,13.319011815252416,0.09752953813104166,0.4644030668127054,-0.11341232699392613,0.4322693402990261,2.0,64.0,59,1,Midweek,wilson,,,,
linept_cather,linecather,805.0,770,349.0,421.0,8.0,-103.72727272727273,13.457142857142857,-0.09813664596273292,0.45324675324675323,-0.1347107438016529,0.41840408861923456,2.0,65.0,60,1,Midweek,wilson,,,,
linecfbp_cfb_graphs,CFB Graphs,427.0,417,214.0,203.0,4.0,-8.454545454545459,12.431147540983607,-0.42786885245901635,0.513189448441247,-0.02027468933943755,0.4653151306705581,1.0,17.0,1,1,Midweek,mae,,,,
