model_a,model_b,model_a_name,model_b_name,n_common,meets_min_common,prediction_correlation,edge_correlation,error_correlation,same_side_rate,mean_absolute_prediction_difference,mean_absolute_edge_difference,a_lower_error_rate,b_lower_error_rate,a_only_ats_correct,b_only_ats_correct
linecfbp_sportsline,linept_laz,SportsLine,Laz Index,1566,True,0.8432977474847109,0.07797047150842062,0.8763649595863863,0.5172863666014351,5.8917241379310346,5.984444444444444,0.4964856230031949,0.5035143769968051,372,378
linept_donchess,linept_paynep,Donchess Inference,linepaynep,3124,True,0.8501179121159962,0.07735121667705658,0.8759486577661157,0.5414618157980989,6.359065300896287,6.359065300896287,0.5520333013128402,0.44796669868715977,723,684
linept_dwig,linept_fluker,DP Dwiggins,Slate Fluker,694,True,0.8959452008181221,0.077214739043272,0.8800818143625249,0.5707762557077626,5.835792507204611,5.835792507204611,0.4746008708272859,0.525399129172714,141,148
keeper,linecfbp_wilson_ratings,Keeper,Wilson Ratings,2629,True,0.9210567329058409,0.07676308193683246,0.8910629925948309,0.5389660493827161,5.783309243058198,5.849425637124382,0.4746666666666667,0.5253333333333333,624,582
linecfbp_cfbwe_rounded,linept_fox,CFBWE: Rounded,linefox,508,True,0.9115725355828159,0.07666716119228381,0.9076759852292495,0.5297872340425532,5.492145669291339,5.511870078740157,0.5329087048832272,0.46709129511677283,123,114
linecfbp_cfb_geek,linept_big200,CFB Geek,Big 200,1050,True,0.8625731466504473,0.07647300693857917,0.8717945481019319,0.5450191570881227,6.365571428571429,6.356333333333334,0.54,0.46,241,231
linecfbp_sportsratings,linept_loud,SportsRatings,Loudsound.org,503,True,0.7667588297248636,0.07621349121756633,0.7638724915521299,0.5480572597137015,8.320278330019882,8.358846918489066,0.542,0.458,115,113
linecfbp_cfbwe_talent,linept_kerns,CFBWE: Talent,Stephen Kerns,516,True,0.6543294228364205,0.07615137890670207,0.8092252949337427,0.5342465753424658,8.347383720930232,8.375290697674417,0.5223300970873787,0.47766990291262135,125,116
linecfbp_trent_sorensen,linept_talis,Trent Sorensen,Talisman Red,1048,True,0.7726056626040069,0.07528550363700064,0.8236033497880568,0.484149855907781,7.659389312977099,7.710534351145038,0.4637404580152672,0.5362595419847328,272,250
congrove,linept_elo,Congrove Computer Rankings,Beck Elo,3895,True,0.8416004185659682,0.07516259702147948,0.8762426334503873,0.5145356315924878,6.431620025673942,6.431876765083441,0.49511819116135664,0.5048818088386434,968,885
linecfbp_cfb_graphs,piratings_bias,CFB Graphs,PI-Rate Bias,2128,True,0.90276605329736,0.07513947857263484,0.908502412359391,0.5121602288984263,5.303613721804512,5.370972744360903,0.4850640113798009,0.5149359886201992,510,513
linecfbp_blake_atkinson,linept_bill,Blake Atkinson,Billingsley,515,True,0.824239123870874,0.07487095831495083,0.8821798594001515,0.5374015748031497,6.05495145631068,6.10295145631068,0.596116504854369,0.40388349514563104,132,101
linecfbp_obmodel,linept_kam,OBModel,Edward Kambour,507,True,0.9240425368602999,0.07384650546556779,0.9265436164378617,0.5197628458498024,4.780769230769231,4.802702169625247,0.5266272189349113,0.47337278106508873,130,115
congrove,linecfbp_jp,Congrove Computer Rankings,JP+,2129,True,0.8483549504496262,0.0733664126276841,0.8740521897556551,0.5258907363420428,6.3788961953969,6.437224048849225,0.47133458646616544,0.5286654135338346,495,512
linept_donchess,linept_pig,Donchess Inference,Pigskin Index,3443,True,0.9306710787347371,0.07310239681726383,0.9333504610573982,0.5430899404575368,4.462590763868719,4.462590763868719,0.5285249778303281,0.4714750221696719,818,736
linept_pfz,linept_pig,PerformanZ Ratings,Pigskin Index,3443,True,0.8400078207698691,0.07307987498108372,0.8648365447919977,0.5361963190184049,6.8149985477781,6.8149985477781,0.4536741214057508,0.5463258785942492,835,748
linept_fluker,linept_loud,Slate Fluker,Loudsound.org,694,True,0.7080715959770324,0.0727863082254187,0.8205453959290286,0.5405405405405406,7.390662824207492,7.390662824207492,0.6028985507246377,0.39710144927536234,163,151
linecfbp_trent_sorensen,massey,Trent Sorensen,Massey Ratings,1098,True,0.7272720855068321,0.0726602423576219,0.8316547131357583,0.4953959484346225,7.464271402550091,7.5370582877959915,0.4599271402550091,0.5400728597449909,280,265
linecfbp_john_harris,linecfbp_trent_sorensen,John Harris,Trent Sorensen,1097,True,0.7820508732239233,0.07250775592769551,0.850974704951252,0.5327715355805244,6.793436645396536,6.793436645396536,0.5662100456621004,0.4337899543378995,252,252
linecfbp_cfbwe,linept_fox,CFBWE,linefox,508,True,0.9109738272515,0.0718646395214432,0.9067402449392784,0.5266393442622951,5.526791338582678,5.539822834645668,0.5287128712871287,0.47128712871287126,125,111
linept_paynewl,piratings_bias,linepaynewl,PI-Rate Bias,3124,True,0.7653573394608834,0.07128540922207417,0.8274219278339373,0.5195350339037779,7.961802176696542,7.961482074263764,0.44174135723431496,0.558258642765685,719,755
linept_donchess,linept_pugh,Donchess Inference,Pugh Ratings,3889,True,0.9272079360655667,0.07128411887181436,0.920804409019784,0.542969776609724,4.923193623039342,4.923193623039342,0.5216160576428204,0.4783839423571796,888,858
linecfbp_cfb_geek,linecfbp_trent_sorensen,CFB Geek,Trent Sorensen,1098,True,0.7392895870896657,0.07036518828988914,0.8305614376136261,0.5231053604436229,7.2636612021857925,7.2636612021857925,0.5601469237832875,0.4398530762167126,257,256
linept_round,piratings_mean,lineround,Pi-Ratings Mean,2105,True,0.8350506914746384,0.0699483723649562,0.8856867800607395,0.5264458724666337,6.106432304038005,6.106432304038005,0.4673704414587332,0.5326295585412668,505,476
linept_loud,linept_talis,Loudsound.org,Talisman Red,3758,True,0.7224065431548558,0.06939568910863729,0.8111884867917681,0.5420637081404847,7.816506120276743,7.816506120276743,0.45885486018641813,0.5411451398135819,821,860
linept_bill,linept_dwig,Billingsley,DP Dwiggins,3887,True,0.8076532750106963,0.06885019505424976,0.8357590345504521,0.5009301089556205,7.657615127347569,7.657615127347569,0.4962696166709545,0.5037303833290455,970,934
linecfbp_sportsline,linept_loud,SportsLine,Loudsound.org,1552,True,0.6658956798113722,0.06872555372856144,0.7922541304794224,0.5384615384615384,8.33569587628866,8.441365979381443,0.556237218813906,0.4437627811860941,360,357
linept_cather,linept_round,linecather,lineround,518,True,0.8299414115125862,0.06801704219717672,0.8656553521120457,0.508298755186722,6.696911196911197,6.696911196911197,0.4691358024691358,0.5308641975308642,114,141
linecfbp_si_composite,linept_dunk,SI Composite,Dunkel Index,444,True,0.9106443461572679,0.06754581908950809,0.9100949619185104,0.504524886877828,5.544684684684685,5.528063063063063,0.5337837837837838,0.46621621621621623,108,111
linept_kerns,linept_rwp,Stephen Kerns,Laffaye RWP,3767,True,0.8026392618328063,0.0675162857968388,0.8085050221521931,0.5512,7.8313830634457124,7.8313830634457124,0.5,0.5,842,815
congrove,linept_how,Congrove Computer Rankings,Howell,3893,True,0.8146101592642615,0.0662923421440523,0.8583063073404095,0.5127863612147043,6.993835088620601,6.994091959928076,0.5093806219480853,0.4906193780519147,980,884
linecfbp_obmodel,linept_bill,OBModel,Billingsley,507,True,0.8168266835909607,0.06620682404984596,0.8774745321732206,0.500990099009901,6.718067061143983,6.699802761341223,0.5424063116370809,0.45759368836291914,135,116
linecfbp_wilson_ratings,linept_super,Wilson Ratings,linesuper,509,True,0.9134452829147287,0.06619258369498479,0.8036844992470329,0.5438247011952191,8.922475442043222,8.992534381139489,0.5422396856581533,0.4577603143418468,93,135
linept_fox,linept_paynewl,linefox,linepaynewl,2329,True,0.7863101600158464,0.06582713416718318,0.8412279922595952,0.5113484646194927,7.535457277801632,7.535457277801632,0.5302705023615285,0.46972949763847144,551,574
congrove,linecfbp_sportsratings,Congrove Computer Rankings,SportsRatings,550,True,0.8582197755180315,0.0656412184172003,0.8442345441461432,0.5283363802559415,6.7315818181818186,6.795800000000001,0.4581818181818182,0.5418181818181819,123,136
linecfbp_mcillece_sports,linecfbp_ryder_analytics,McIllece Sports,Ryder Analytics,550,True,0.7826784585280468,0.0655246680210745,0.8370698986287483,0.5285451197053407,7.110181818181818,7.110181818181818,0.5716911764705882,0.42830882352941174,139,110
linecfbp_mcillece_sports,linept_kam,McIllece Sports,Edward Kambour,503,True,0.8934893620088269,0.06522720665493816,0.8957260197935958,0.5321285140562249,5.5499602385685884,5.565666003976142,0.5079681274900398,0.49203187250996017,125,110
linept_donchess,linept_kerns,Donchess Inference,Stephen Kerns,3896,True,0.8559298355931392,0.06500366779461009,0.8629942684665102,0.5271052631578947,6.505107802874743,6.505107802874743,0.5548670281435579,0.445132971856442,901,905
linept_elo,piratings_bias,Beck Elo,PI-Rate Bias,3896,True,0.8947706878950424,0.0647963830459456,0.9020141956044492,0.5116459627329193,5.646668377823408,5.646925051334702,0.4776464542651593,0.5223535457348407,918,950
linept_donchess,linept_dwig,Donchess Inference,DP Dwiggins,3888,True,0.8772871907702029,0.06443546479000391,0.8848400765422976,0.515735214324471,6.133778292181069,6.133778292181069,0.5358263598326359,0.464173640167364,947,900
linept_laz,linept_super,Laz Index,linesuper,769,True,0.9300298184024396,0.06429502215729883,0.8019469743885225,0.5281045751633987,8.968296488946685,8.968296488946685,0.5890767230169051,0.41092327698309494,175,185
linecfbp_ryder_analytics,linept_kam,Ryder Analytics,Edward Kambour,503,True,0.7983829637440268,0.06404602451168451,0.8396298339853262,0.503006012024048,7.266500994035786,7.299224652087475,0.4402390438247012,0.5597609561752988,118,128
linept_rwp,teamrankings,Laffaye RWP,TeamRankings.com,3767,True,0.8599690119063736,0.06382760042666802,0.8824204038162888,0.5396440129449838,6.040334483674012,6.040334483674012,0.45203295243157054,0.5479670475684294,846,859
linecfbp_room44_bets,linept_big200,Room44 Bets,Big 200,1050,True,0.8628844793235203,0.06368842421506787,0.8716689194623746,0.494716618635927,6.5182190476190485,6.581438095238095,0.5419047619047619,0.4580952380952381,276,254
linecfbp_jp,piratings,JP+,Pi-Ratings,2129,True,0.8888449483683853,0.06359538346602764,0.9008410891800271,0.530114722753346,5.501390324095819,5.559398778769375,0.5073494547178757,0.4926505452821242,524,463
dokter_entropy,linept_log,Dokter Entropy,Logistic Regression,1907,True,0.565757839140652,0.06356013927586217,0.82572433419847,0.508937960042061,8.332139486103829,8.332139486103829,0.5857367593078133,0.4142632406921867,465,456
linecfbp_obmodel,sagarin_recent,OBModel,Sagarin Recent,507,True,0.8789831611422079,0.06352777536839295,0.903504149708376,0.5,5.6093491124260355,5.611084812623274,0.5108481262327417,0.4891518737672584,128,121
linecfbp_obmodel,linept_laz,OBModel,Laz Index,507,True,0.9101209716079615,0.06346767728691509,0.9291369519253121,0.5148514851485149,4.801143984220907,4.8253648915187375,0.5266272189349113,0.47337278106508873,124,119
linecfbp_cfb_graphs,linecfbp_cfbwe_margin,CFB Graphs,CFBWE: Margin,514,True,0.8942016717015516,0.06345082530057693,0.9238354258806327,0.48406374501992033,4.759533073929961,4.759533073929961,0.5283757338551859,0.47162426614481406,137,123
linept_bill,linept_kerns,Billingsley,Stephen Kerns,3895,True,0.7889708673425294,0.06317271692267357,0.8147279766375339,0.5096624581293481,8.008310654685495,8.008310654685495,0.5079609655880842,0.49203903441191577,926,940
congrove,linept_laz,Congrove Computer Rankings,Laz Index,3893,True,0.8397306496206336,0.0628244085594581,0.8732127284444429,0.5174987133299022,6.126521962496789,6.126778833804264,0.4847004371303677,0.5152995628696323,928,912
linecfbp_cfbwe_talent,linept_round,CFBWE: Talent,lineround,324,True,0.6044037351096856,0.06231634578443763,0.8051075039704845,0.5238095238095238,8.371296296296297,8.402160493827159,0.47058823529411764,0.5294117647058824,78,77
linecfbp_cfb_geek,linept_argh,CFB Geek,Argh Ratings,1572,True,0.8819905068301422,0.06130045960904182,0.8964449950131811,0.5252996005326231,5.766730279898218,5.816030534351144,0.5118513773222293,0.48814862267777065,386,350
linept_how,piratings,Howell,Pi-Ratings,3894,True,0.8565807856161729,0.06104716100732627,0.8836227084356104,0.5323316340220016,6.12773497688752,6.1274781715459685,0.46553059643687067,0.5344694035631293,880,923
linecfbp_beta_rank,linecfbp_trent_sorensen,Beta_Rank,Trent Sorensen,1097,True,0.7379467555926107,0.06076142239735693,0.8081913814002747,0.4972170686456401,8.160164083865087,8.160164083865087,0.5374771480804388,0.4625228519195612,252,289
linecfbp_pearatings,piratings,PEARatings,Pi-Ratings,550,True,0.9141588981310962,0.0604121724747429,0.9107825440928915,0.5571955719557196,4.9188909090909085,5.001436363636364,0.5811808118081181,0.4188191881918819,130,115
linecfbp_obmodel,linecfbp_sv_bettor,OBModel,SV Bettor,507,True,0.8627511473269152,0.060075090434371196,0.8999226792254155,0.5390946502057613,5.842209072978304,5.842209072978304,0.5276679841897233,0.4723320158102767,125,105
linecfbp_john_harris,linept_clean,John Harris,Cleanup Hitter,1012,True,0.7648442086589008,0.05992897209466618,0.8450994407165844,0.5417095777548918,7.203794466403162,7.326304347826087,0.5708622398414271,0.42913776015857286,237,233
linept_clean,piratings_mean,Cleanup Hitter,Pi-Ratings Mean,3855,True,0.7757328256775301,0.05937953714138373,0.8428538573073794,0.5327405012126112,7.351364461738003,7.351105058365759,0.4399583224798124,0.5600416775201875,884,895
linecfbp_room44_bets,linept_curry,Room44 Bets,Daniel Curry Index,2586,True,0.8580135590385911,0.058979093806314886,0.8717471215554338,0.49686520376175547,6.488031709203403,6.526747873163186,0.5373307543520309,0.4626692456479691,665,622
linecfbp_power_rank,linept_dunk,Power Rank,Dunkel Index,2252,True,0.900815955347168,0.05810857588724215,0.9042068341606855,0.5183691756272402,5.538170515097691,5.551474245115453,0.5590586145648313,0.44094138543516875,549,523
linept_clean,linept_curry,Cleanup Hitter,Daniel Curry Index,3852,True,0.7610217613815841,0.05806483768192182,0.8100538801781791,0.49227078891257997,8.4061240913811,8.4061240913811,0.4730010384215992,0.5269989615784009,954,962
congrove,linept_big200,Congrove Computer Rankings,Big 200,1558,True,0.8279402897602822,0.05769100412208377,0.8428418691875601,0.5244215938303342,7.173510911424905,7.174152759948654,0.49486521181001286,0.5051347881899871,354,372
linecfbp_david_sasser,linept_log,David Sasser,Logistic Regression,219,True,0.6743641985107733,0.057474716052503795,0.8342240084492202,0.5416666666666666,7.796575342465753,7.818493150684932,0.591743119266055,0.40825688073394495,57,44
linecfbp_sportsratings,piratings_mean,SportsRatings,Pi-Ratings Mean,550,True,0.8991454499609011,0.05694808145169804,0.8846035873275208,0.5324675324675324,5.59049090909091,5.671218181818182,0.4990791896869245,0.5009208103130756,143,113
linecfbp_sportsline,linept_round,SportsLine,lineround,659,True,0.795231838176028,0.055900159220785374,0.8611009988502961,0.5110062893081762,6.9332321699544766,6.977996965098634,0.5436893203883495,0.4563106796116505,165,150
linecfbp_cfbwe_rounded,piratings,CFBWE: Rounded,Pi-Ratings,516,True,0.9178506055602852,0.05578902280453877,0.9281233850865095,0.5443298969072164,4.769864341085271,4.776027131782946,0.5272373540856031,0.4727626459143969,120,111
linecfbp_sportsline,linept_dwig,SportsLine,DP Dwiggins,1563,True,0.848791054818352,0.05572742023228868,0.8491666272074994,0.5111111111111111,7.063659628918746,7.169545745361484,0.5081411126187245,0.4918588873812754,387,364
linecfbp_trent_sorensen,linept_kam,Trent Sorensen,Edward Kambour,1051,True,0.7640884214368862,0.05557290060583611,0.826314277991901,0.49760306807286675,7.5213035204567085,7.570742150333016,0.4509990485252141,0.5490009514747859,275,238
linecfbp_cfbwe,piratings,CFBWE,Pi-Ratings,516,True,0.9176736550544049,0.055490778086549,0.9276135167406471,0.5467196819085487,4.780717054263565,4.793817829457365,0.5304518664047151,0.46954813359528486,122,108
linecfbp_matt_grissom,linecfbp_trent_sorensen,Matt Grissom,Trent Sorensen,1098,True,0.7686555416208819,0.05544708805390243,0.8358937424725038,0.5296296296296297,7.169034608378871,7.169034608378871,0.5608417200365965,0.43915827996340345,250,249
linecfbp_si_composite,linept_born,SI Composite,Born Power Index,505,True,0.9280861367882804,0.054963215652243706,0.9092359012417982,0.5418326693227091,5.471108910891089,5.452891089108911,0.5108910891089109,0.4891089108910891,111,117
linecfbp_cfbwe_margin,linept_paynep,CFBWE: Margin,linepaynep,516,True,0.8709940107942884,0.05489009213685276,0.8930077483260381,0.538160469667319,5.945174418604651,5.9795930232558145,0.5096899224806202,0.4903100775193798,115,119
linecfbp_dratings,linept_kerns,DRatings,Stephen Kerns,2591,True,0.8468165476517518,0.05486826991794012,0.8557495500087181,0.53147128245476,6.680694712466229,6.766283288305673,0.5468266253869969,0.4531733746130031,601,606
linecfbp_sportsratings,piratings,SportsRatings,Pi-Ratings,550,True,0.8788149284836143,0.05457899363701286,0.8642132607782052,0.5386029411764706,6.287436363636364,6.3441636363636364,0.5191256830601093,0.4808743169398907,138,115
linecfbp_jp,linept_big200,JP+,Big 200,1050,True,0.8435869467336722,0.05450633291072602,0.8554279027470357,0.5048076923076923,7.002961904761905,6.982104761904763,0.5309818875119161,0.4690181124880839,272,244
