source_row,season,week,away,home,picker,candidate_matches,reason
26439,2024,9,Florida International,UTEP,ESPN FPI,0,no_match
26440,2024,9,Florida International,UTEP,FEI,0,no_match
26441,2024,9,Florida International,UTEP,Harville,0,no_match
26442,2024,9,Florida International,UTEP,JP+,0,no_match
26443,2024,9,Florida International,UTEP,John Harris,0,no_match
26444,2024,9,Florida International,UTEP,KFord,0,no_match
26445,2024,9,Florida International,UTEP,Keeper,0,no_match
26446,2024,9,Florida International,UTEP,Massey,0,no_match
26447,2024,9,Florida International,UTEP,Matt Grissom,0,no_match
26448,2024,9,Florida International,UTEP,Moore Ratings,0,no_match
26449,2024,9,Florida International,UTEP,PiRate,0,no_match
26450,2024,9,Florida International,UTEP,PiRate: Bias,0,no_match
26451,2024,9,Florida International,UTEP,PiRate: Mean,0,no_match
26452,2024,9,Florida International,UTEP,Power Rank,0,no_match
26453,2024,9,Florida International,UTEP,Power Rank: Free,0,no_match
26454,2024,9,Florida International,UTEP,Professor Sides,0,no_match
26455,2024,9,Florida International,UTEP,Room44 Bets,0,no_match
26456,2024,9,Florida International,UTEP,SP+,0,no_match
26457,2024,9,Florida International,UTEP,Sagarin,0,no_match
26458,2024,9,Florida International,UTEP,Sagarin: Golden,0,no_match
26459,2024,9,Florida International,UTEP,Sagarin: Predictor,0,no_match
26460,2024,9,Florida International,UTEP,Sagarin: Recent,0,no_match
26461,2024,9,Florida International,UTEP,SportsLine,0,no_match
26462,2024,9,Florida International,UTEP,TShoe Index,0,no_match
26463,2024,9,Florida International,UTEP,TeamRankings,0,no_match
26464,2024,9,Florida International,UTEP,Trent Sorensen,0,no_match
26465,2024,9,Florida International,UTEP,Wilson Ratings,0,no_match
26641,2024,9,Kennesaw State,Middle Tennessee,Beta_Rank,0,no_match
26642,2024,9,Kennesaw State,Middle Tennessee,CBCR2: Power,0,no_match
26643,2024,9,Kennesaw State,Middle Tennessee,CFB Geek,0,no_match
26644,2024,9,Kennesaw State,Middle Tennessee,CFB Graphs,0,no_match
26645,2024,9,Kennesaw State,Middle Tennessee,CFB Victory,0,no_match
26646,2024,9,Kennesaw State,Middle Tennessee,Congrove,0,no_match
26647,2024,9,Kennesaw State,Middle Tennessee,DRatings,0,no_match
26648,2024,9,Kennesaw State,Middle Tennessee,Dokter Entropy,0,no_match
26649,2024,9,Kennesaw State,Middle Tennessee,ESPN FPI,0,no_match
26650,2024,9,Kennesaw State,Middle Tennessee,FEI,0,no_match
26651,2024,9,Kennesaw State,Middle Tennessee,Harville,0,no_match
26652,2024,9,Kennesaw State,Middle Tennessee,JP+,0,no_match
26653,2024,9,Kennesaw State,Middle Tennessee,John Harris,0,no_match
26654,2024,9,Kennesaw State,Middle Tennessee,KFord,0,no_match
26655,2024,9,Kennesaw State,Middle Tennessee,Keeper,0,no_match
26656,2024,9,Kennesaw State,Middle Tennessee,Massey,0,no_match
26657,2024,9,Kennesaw State,Middle Tennessee,Matt Grissom,0,no_match
26658,2024,9,Kennesaw State,Middle Tennessee,Moore Ratings,0,no_match
26659,2024,9,Kennesaw State,Middle Tennessee,PiRate,0,no_match
26660,2024,9,Kennesaw State,Middle Tennessee,PiRate: Bias,0,no_match
26661,2024,9,Kennesaw State,Middle Tennessee,PiRate: Mean,0,no_match
26662,2024,9,Kennesaw State,Middle Tennessee,Power Rank,0,no_match
26663,2024,9,Kennesaw State,Middle Tennessee,Power Rank: Free,0,no_match
26664,2024,9,Kennesaw State,Middle Tennessee,Professor Sides,0,no_match
26665,2024,9,Kennesaw State,Middle Tennessee,Room44 Bets,0,no_match
26666,2024,9,Kennesaw State,Middle Tennessee,SP+,0,no_match
26667,2024,9,Kennesaw State,Middle Tennessee,Sagarin,0,no_match
26668,2024,9,Kennesaw State,Middle Tennessee,Sagarin: Golden,0,no_match
26669,2024,9,Kennesaw State,Middle Tennessee,Sagarin: Predictor,0,no_match
26670,2024,9,Kennesaw State,Middle Tennessee,Sagarin: Recent,0,no_match
26671,2024,9,Kennesaw State,Middle Tennessee,SportsLine,0,no_match
26672,2024,9,Kennesaw State,Middle Tennessee,TShoe Index,0,no_match
26673,2024,9,Kennesaw State,Middle Tennessee,TeamRankings,0,no_match
26674,2024,9,Kennesaw State,Middle Tennessee,Trent Sorensen,0,no_match
26675,2024,9,Kennesaw State,Middle Tennessee,Wilson Ratings,0,no_match
26676,2024,9,Kent State,Bowling Green,Beta_Rank,0,no_match
26677,2024,9,Kent State,Bowling Green,CBCR2: Power,0,no_match
26678,2024,9,Kent State,Bowling Green,CFB Geek,0,no_match
26679,2024,9,Kent State,Bowling Green,CFB Graphs,0,no_match
26680,2024,9,Kent State,Bowling Green,CFB Victory,0,no_match
26681,2024,9,Kent State,Bowling Green,Congrove,0,no_match
26682,2024,9,Kent State,Bowling Green,DRatings,0,no_match
26683,2024,9,Kent State,Bowling Green,Dokter Entropy,0,no_match
26684,2024,9,Kent State,Bowling Green,ESPN FPI,0,no_match
26685,2024,9,Kent State,Bowling Green,FEI,0,no_match
26686,2024,9,Kent State,Bowling Green,Harville,0,no_match
26687,2024,9,Kent State,Bowling Green,JP+,0,no_match
26688,2024,9,Kent State,Bowling Green,John Harris,0,no_match
26689,2024,9,Kent State,Bowling Green,KFord,0,no_match
26690,2024,9,Kent State,Bowling Green,Keeper,0,no_match
26691,2024,9,Kent State,Bowling Green,Massey,0,no_match
26692,2024,9,Kent State,Bowling Green,Matt Grissom,0,no_match
26693,2024,9,Kent State,Bowling Green,Moore Ratings,0,no_match
26694,2024,9,Kent State,Bowling Green,PiRate,0,no_match
26695,2024,9,Kent State,Bowling Green,PiRate: Bias,0,no_match
26696,2024,9,Kent State,Bowling Green,PiRate: Mean,0,no_match
26697,2024,9,Kent State,Bowling Green,Power Rank,0,no_match
26698,2024,9,Kent State,Bowling Green,Power Rank: Free,0,no_match
26699,2024,9,Kent State,Bowling Green,Professor Sides,0,no_match
26700,2024,9,Kent State,Bowling Green,Room44 Bets,0,no_match
26701,2024,9,Kent State,Bowling Green,SP+,0,no_match
26702,2024,9,Kent State,Bowling Green,Sagarin,0,no_match
26703,2024,9,Kent State,Bowling Green,Sagarin: Golden,0,no_match
26704,2024,9,Kent State,Bowling Green,Sagarin: Predictor,0,no_match
26705,2024,9,Kent State,Bowling Green,Sagarin: Recent,0,no_match
26706,2024,9,Kent State,Bowling Green,SportsLine,0,no_match
26707,2024,9,Kent State,Bowling Green,TShoe Index,0,no_match
26708,2024,9,Kent State,Bowling Green,TeamRankings,0,no_match
26709,2024,9,Kent State,Bowling Green,Trent Sorensen,0,no_match
26710,2024,9,Kent State,Bowling Green,Wilson Ratings,0,no_match
26781,2024,9,Miami,Louisville,Beta_Rank,0,no_match
26782,2024,9,Miami,Louisville,CBCR2: Power,0,no_match
26783,2024,9,Miami,Louisville,CFB Geek,0,no_match
26784,2024,9,Miami,Louisville,CFB Graphs,0,no_match
26785,2024,9,Miami,Louisville,CFB Victory,0,no_match
26786,2024,9,Miami,Louisville,Congrove,0,no_match
26787,2024,9,Miami,Louisville,DRatings,0,no_match
26788,2024,9,Miami,Louisville,Dokter Entropy,0,no_match
26789,2024,9,Miami,Louisville,ESPN FPI,0,no_match
26790,2024,9,Miami,Louisville,FEI,0,no_match
26791,2024,9,Miami,Louisville,Harville,0,no_match
26792,2024,9,Miami,Louisville,JP+,0,no_match
26793,2024,9,Miami,Louisville,John Harris,0,no_match
26794,2024,9,Miami,Louisville,KFord,0,no_match
26795,2024,9,Miami,Louisville,Keeper,0,no_match
26796,2024,9,Miami,Louisville,Massey,0,no_match
26797,2024,9,Miami,Louisville,Matt Grissom,0,no_match
26798,2024,9,Miami,Louisville,Moore Ratings,0,no_match
26799,2024,9,Miami,Louisville,PiRate,0,no_match
26800,2024,9,Miami,Louisville,PiRate: Bias,0,no_match
26801,2024,9,Miami,Louisville,PiRate: Mean,0,no_match
26802,2024,9,Miami,Louisville,Power Rank,0,no_match
26803,2024,9,Miami,Louisville,Power Rank: Free,0,no_match
26804,2024,9,Miami,Louisville,Professor Sides,0,no_match
26805,2024,9,Miami,Louisville,Room44 Bets,0,no_match
26806,2024,9,Miami,Louisville,SP+,0,no_match
26807,2024,9,Miami,Louisville,Sagarin,0,no_match
26808,2024,9,Miami,Louisville,Sagarin: Golden,0,no_match
26809,2024,9,Miami,Louisville,Sagarin: Predictor,0,no_match
26810,2024,9,Miami,Louisville,Sagarin: Recent,0,no_match
26811,2024,9,Miami,Louisville,SportsLine,0,no_match
26812,2024,9,Miami,Louisville,TShoe Index,0,no_match
26813,2024,9,Miami,Louisville,TeamRankings,0,no_match
26814,2024,9,Miami,Louisville,Trent Sorensen,0,no_match
26815,2024,9,Miami,Louisville,Wilson Ratings,0,no_match
26956,2024,9,Ohio,Miami OH,Beta_Rank,0,no_match
26957,2024,9,Ohio,Miami OH,CBCR2: Power,0,no_match
26958,2024,9,Ohio,Miami OH,CFB Geek,0,no_match
26959,2024,9,Ohio,Miami OH,CFB Graphs,0,no_match
26960,2024,9,Ohio,Miami OH,CFB Victory,0,no_match
26961,2024,9,Ohio,Miami OH,Congrove,0,no_match
26962,2024,9,Ohio,Miami OH,DRatings,0,no_match
26963,2024,9,Ohio,Miami OH,Dokter Entropy,0,no_match
26964,2024,9,Ohio,Miami OH,ESPN FPI,0,no_match
26965,2024,9,Ohio,Miami OH,FEI,0,no_match
26966,2024,9,Ohio,Miami OH,Harville,0,no_match
26967,2024,9,Ohio,Miami OH,JP+,0,no_match
26968,2024,9,Ohio,Miami OH,John Harris,0,no_match
26969,2024,9,Ohio,Miami OH,KFord,0,no_match
26970,2024,9,Ohio,Miami OH,Keeper,0,no_match
26971,2024,9,Ohio,Miami OH,Massey,0,no_match
26972,2024,9,Ohio,Miami OH,Matt Grissom,0,no_match
26973,2024,9,Ohio,Miami OH,Moore Ratings,0,no_match
26974,2024,9,Ohio,Miami OH,PiRate,0,no_match
26975,2024,9,Ohio,Miami OH,PiRate: Bias,0,no_match
26976,2024,9,Ohio,Miami OH,PiRate: Mean,0,no_match
26977,2024,9,Ohio,Miami OH,Power Rank,0,no_match
26978,2024,9,Ohio,Miami OH,Power Rank: Free,0,no_match
26979,2024,9,Ohio,Miami OH,Professor Sides,0,no_match
26980,2024,9,Ohio,Miami OH,Room44 Bets,0,no_match
26981,2024,9,Ohio,Miami OH,SP+,0,no_match
26982,2024,9,Ohio,Miami OH,Sagarin,0,no_match
26983,2024,9,Ohio,Miami OH,Sagarin: Golden,0,no_match
26984,2024,9,Ohio,Miami OH,Sagarin: Predictor,0,no_match
26985,2024,9,Ohio,Miami OH,Sagarin: Recent,0,no_match
26986,2024,9,Ohio,Miami OH,SportsLine,0,no_match
26987,2024,9,Ohio,Miami OH,TShoe Index,0,no_match
26988,2024,9,Ohio,Miami OH,TeamRankings,0,no_match
26989,2024,9,Ohio,Miami OH,Trent Sorensen,0,no_match
26990,2024,9,Ohio,Miami OH,Wilson Ratings,0,no_match
27131,2024,9,Troy,South Alabama,Beta_Rank,0,no_match
27132,2024,9,Troy,South Alabama,CBCR2: Power,0,no_match
27133,2024,9,Troy,South Alabama,CFB Geek,0,no_match
27134,2024,9,Troy,South Alabama,CFB Graphs,0,no_match
27135,2024,9,Troy,South Alabama,CFB Victory,0,no_match
27136,2024,9,Troy,South Alabama,Congrove,0,no_match
27137,2024,9,Troy,South Alabama,DRatings,0,no_match
27138,2024,9,Troy,South Alabama,Dokter Entropy,0,no_match
27139,2024,9,Troy,South Alabama,ESPN FPI,0,no_match
27140,2024,9,Troy,South Alabama,FEI,0,no_match
27141,2024,9,Troy,South Alabama,Harville,0,no_match
27142,2024,9,Troy,South Alabama,JP+,0,no_match
27143,2024,9,Troy,South Alabama,John Harris,0,no_match
27144,2024,9,Troy,South Alabama,KFord,0,no_match
27145,2024,9,Troy,South Alabama,Keeper,0,no_match
27146,2024,9,Troy,South Alabama,Massey,0,no_match
27147,2024,9,Troy,South Alabama,Matt Grissom,0,no_match
27148,2024,9,Troy,South Alabama,Moore Ratings,0,no_match
27149,2024,9,Troy,South Alabama,PiRate,0,no_match
27150,2024,9,Troy,South Alabama,PiRate: Bias,0,no_match
27151,2024,9,Troy,South Alabama,PiRate: Mean,0,no_match
27152,2024,9,Troy,South Alabama,Power Rank,0,no_match
27153,2024,9,Troy,South Alabama,Power Rank: Free,0,no_match
27154,2024,9,Troy,South Alabama,Professor Sides,0,no_match
27155,2024,9,Troy,South Alabama,Room44 Bets,0,no_match
27156,2024,9,Troy,South Alabama,SP+,0,no_match
27157,2024,9,Troy,South Alabama,Sagarin,0,no_match
27158,2024,9,Troy,South Alabama,Sagarin: Golden,0,no_match
27159,2024,9,Troy,South Alabama,Sagarin: Predictor,0,no_match
27160,2024,9,Troy,South Alabama,Sagarin: Recent,0,no_match
27161,2024,9,Troy,South Alabama,SportsLine,0,no_match
27162,2024,9,Troy,South Alabama,TShoe Index,0,no_match
27163,2024,9,Troy,South Alabama,TeamRankings,0,no_match
27164,2024,9,Troy,South Alabama,Trent Sorensen,0,no_match
27165,2024,9,Troy,South Alabama,Wilson Ratings,0,no_match
27306,2024,9,Western Kentucky,Sam Houston,Beta_Rank,0,no_match
27307,2024,9,Western Kentucky,Sam Houston,CBCR2: Power,0,no_match
27308,2024,9,Western Kentucky,Sam Houston,CFB Geek,0,no_match
27309,2024,9,Western Kentucky,Sam Houston,CFB Graphs,0,no_match
27310,2024,9,Western Kentucky,Sam Houston,CFB Victory,0,no_match
27311,2024,9,Western Kentucky,Sam Houston,Congrove,0,no_match
27312,2024,9,Western Kentucky,Sam Houston,DRatings,0,no_match
27313,2024,9,Western Kentucky,Sam Houston,Dokter Entropy,0,no_match
27314,2024,9,Western Kentucky,Sam Houston,ESPN FPI,0,no_match
27315,2024,9,Western Kentucky,Sam Houston,FEI,0,no_match
27316,2024,9,Western Kentucky,Sam Houston,Harville,0,no_match
27317,2024,9,Western Kentucky,Sam Houston,JP+,0,no_match
27318,2024,9,Western Kentucky,Sam Houston,John Harris,0,no_match
27319,2024,9,Western Kentucky,Sam Houston,KFord,0,no_match
27320,2024,9,Western Kentucky,Sam Houston,Keeper,0,no_match
27321,2024,9,Western Kentucky,Sam Houston,Massey,0,no_match
27322,2024,9,Western Kentucky,Sam Houston,Matt Grissom,0,no_match
27323,2024,9,Western Kentucky,Sam Houston,Moore Ratings,0,no_match
27324,2024,9,Western Kentucky,Sam Houston,PiRate,0,no_match
27325,2024,9,Western Kentucky,Sam Houston,PiRate: Bias,0,no_match
27326,2024,9,Western Kentucky,Sam Houston,PiRate: Mean,0,no_match
27327,2024,9,Western Kentucky,Sam Houston,Power Rank,0,no_match
27328,2024,9,Western Kentucky,Sam Houston,Power Rank: Free,0,no_match
27329,2024,9,Western Kentucky,Sam Houston,Professor Sides,0,no_match
27330,2024,9,Western Kentucky,Sam Houston,Room44 Bets,0,no_match
27331,2024,9,Western Kentucky,Sam Houston,SP+,0,no_match
27332,2024,9,Western Kentucky,Sam Houston,Sagarin,0,no_match
27333,2024,9,Western Kentucky,Sam Houston,Sagarin: Golden,0,no_match
27334,2024,9,Western Kentucky,Sam Houston,Sagarin: Predictor,0,no_match
27335,2024,9,Western Kentucky,Sam Houston,Sagarin: Recent,0,no_match
27336,2024,9,Western Kentucky,Sam Houston,SportsLine,0,no_match
27337,2024,9,Western Kentucky,Sam Houston,TShoe Index,0,no_match
27338,2024,9,Western Kentucky,Sam Houston,TeamRankings,0,no_match
27339,2024,9,Western Kentucky,Sam Houston,Trent Sorensen,0,no_match
27340,2024,9,Western Kentucky,Sam Houston,Wilson Ratings,0,no_match
27551,2024,10,Central Michigan,Miami OH,Beta_Rank,0,no_match
27552,2024,10,Central Michigan,Miami OH,CBCR2: Power,0,no_match
27553,2024,10,Central Michigan,Miami OH,CFB Geek,0,no_match
27554,2024,10,Central Michigan,Miami OH,CFB Graphs,0,no_match
27555,2024,10,Central Michigan,Miami OH,CFB Victory,0,no_match
27556,2024,10,Central Michigan,Miami OH,Congrove,0,no_match
27557,2024,10,Central Michigan,Miami OH,DRatings,0,no_match
27558,2024,10,Central Michigan,Miami OH,Dokter Entropy,0,no_match
27559,2024,10,Central Michigan,Miami OH,ESPN FPI,0,no_match
27560,2024,10,Central Michigan,Miami OH,FEI,0,no_match
27561,2024,10,Central Michigan,Miami OH,Harville,0,no_match
27562,2024,10,Central Michigan,Miami OH,JP+,0,no_match
27563,2024,10,Central Michigan,Miami OH,John Harris,0,no_match
27564,2024,10,Central Michigan,Miami OH,KFord,0,no_match
27565,2024,10,Central Michigan,Miami OH,Keeper,0,no_match
27566,2024,10,Central Michigan,Miami OH,Massey,0,no_match
27567,2024,10,Central Michigan,Miami OH,Matt Grissom,0,no_match
27568,2024,10,Central Michigan,Miami OH,Moore Ratings,0,no_match
27569,2024,10,Central Michigan,Miami OH,PiRate,0,no_match
27570,2024,10,Central Michigan,Miami OH,PiRate: Bias,0,no_match
27571,2024,10,Central Michigan,Miami OH,PiRate: Mean,0,no_match
27572,2024,10,Central Michigan,Miami OH,Power Rank,0,no_match
27573,2024,10,Central Michigan,Miami OH,Power Rank: Free,0,no_match
27574,2024,10,Central Michigan,Miami OH,Professor Sides,0,no_match
27575,2024,10,Central Michigan,Miami OH,Room44 Bets,0,no_match
27576,2024,10,Central Michigan,Miami OH,SP+,0,no_match
27577,2024,10,Central Michigan,Miami OH,Sagarin,0,no_match
27578,2024,10,Central Michigan,Miami OH,Sagarin: Golden,0,no_match
27579,2024,10,Central Michigan,Miami OH,Sagarin: Predictor,0,no_match
27580,2024,10,Central Michigan,Miami OH,Sagarin: Recent,0,no_match
27581,2024,10,Central Michigan,Miami OH,SportsLine,0,no_match
27582,2024,10,Central Michigan,Miami OH,TShoe Index,0,no_match
27583,2024,10,Central Michigan,Miami OH,TeamRankings,0,no_match
27584,2024,10,Central Michigan,Miami OH,Trent Sorensen,0,no_match
27585,2024,10,Central Michigan,Miami OH,Wilson Ratings,0,no_match
27621,2024,10,Eastern Michigan,Akron,Beta_Rank,0,no_match
27622,2024,10,Eastern Michigan,Akron,CBCR2: Power,0,no_match
27623,2024,10,Eastern Michigan,Akron,CFB Geek,0,no_match
27624,2024,10,Eastern Michigan,Akron,CFB Graphs,0,no_match
27625,2024,10,Eastern Michigan,Akron,CFB Victory,0,no_match
27626,2024,10,Eastern Michigan,Akron,Congrove,0,no_match
27627,2024,10,Eastern Michigan,Akron,DRatings,0,no_match
27628,2024,10,Eastern Michigan,Akron,Dokter Entropy,0,no_match
27629,2024,10,Eastern Michigan,Akron,ESPN FPI,0,no_match
27630,2024,10,Eastern Michigan,Akron,FEI,0,no_match
27631,2024,10,Eastern Michigan,Akron,Harville,0,no_match
27632,2024,10,Eastern Michigan,Akron,JP+,0,no_match
27633,2024,10,Eastern Michigan,Akron,John Harris,0,no_match
27634,2024,10,Eastern Michigan,Akron,KFord,0,no_match
27635,2024,10,Eastern Michigan,Akron,Keeper,0,no_match
27636,2024,10,Eastern Michigan,Akron,Massey,0,no_match
27637,2024,10,Eastern Michigan,Akron,Matt Grissom,0,no_match
27638,2024,10,Eastern Michigan,Akron,Moore Ratings,0,no_match
27639,2024,10,Eastern Michigan,Akron,PiRate,0,no_match
27640,2024,10,Eastern Michigan,Akron,PiRate: Bias,0,no_match
27641,2024,10,Eastern Michigan,Akron,PiRate: Mean,0,no_match
27642,2024,10,Eastern Michigan,Akron,Power Rank,0,no_match
27643,2024,10,Eastern Michigan,Akron,Power Rank: Free,0,no_match
27644,2024,10,Eastern Michigan,Akron,Professor Sides,0,no_match
27645,2024,10,Eastern Michigan,Akron,Room44 Bets,0,no_match
27646,2024,10,Eastern Michigan,Akron,SP+,0,no_match
27647,2024,10,Eastern Michigan,Akron,Sagarin,0,no_match
27648,2024,10,Eastern Michigan,Akron,Sagarin: Golden,0,no_match
27649,2024,10,Eastern Michigan,Akron,Sagarin: Predictor,0,no_match
27650,2024,10,Eastern Michigan,Akron,Sagarin: Recent,0,no_match
27651,2024,10,Eastern Michigan,Akron,SportsLine,0,no_match
27652,2024,10,Eastern Michigan,Akron,TShoe Index,0,no_match
27653,2024,10,Eastern Michigan,Akron,TeamRankings,0,no_match
27654,2024,10,Eastern Michigan,Akron,Trent Sorensen,0,no_match
27655,2024,10,Eastern Michigan,Akron,Wilson Ratings,0,no_match
27796,2024,10,Kent State,Western Michigan,Beta_Rank,0,no_match
27797,2024,10,Kent State,Western Michigan,CBCR2: Power,0,no_match
27798,2024,10,Kent State,Western Michigan,CFB Geek,0,no_match
27799,2024,10,Kent State,Western Michigan,CFB Graphs,0,no_match
27800,2024,10,Kent State,Western Michigan,CFB Victory,0,no_match
27801,2024,10,Kent State,Western Michigan,Congrove,0,no_match
27802,2024,10,Kent State,Western Michigan,DRatings,0,no_match
27803,2024,10,Kent State,Western Michigan,Dokter Entropy,0,no_match
27804,2024,10,Kent State,Western Michigan,ESPN FPI,0,no_match
27805,2024,10,Kent State,Western Michigan,FEI,0,no_match
27806,2024,10,Kent State,Western Michigan,Harville,0,no_match
27807,2024,10,Kent State,Western Michigan,JP+,0,no_match
27808,2024,10,Kent State,Western Michigan,John Harris,0,no_match
27809,2024,10,Kent State,Western Michigan,KFord,0,no_match
27810,2024,10,Kent State,Western Michigan,Keeper,0,no_match
27811,2024,10,Kent State,Western Michigan,Massey,0,no_match
27812,2024,10,Kent State,Western Michigan,Matt Grissom,0,no_match
27813,2024,10,Kent State,Western Michigan,Moore Ratings,0,no_match
27814,2024,10,Kent State,Western Michigan,PiRate,0,no_match
27815,2024,10,Kent State,Western Michigan,PiRate: Bias,0,no_match
27816,2024,10,Kent State,Western Michigan,PiRate: Mean,0,no_match
27817,2024,10,Kent State,Western Michigan,Power Rank,0,no_match
